response_id,clip_id,participant_id,fold_r,stimulus_index,time_taken_s,is_attention,language,age,gender,PAQ1_pleasant,PAQ2_vibrant,PAQ3_eventful,PAQ4_chaotic,PAQ5_annoying,PAQ6_monotonous,PAQ7_uneventful,PAQ8_calm,appropriate,ISOPleasant,ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ARAUS_ARAUS_00570_S39,ARAUS_019944,ARAUS_00570,5,39,52.167,0,0,25,0,3,3,4,2,2,2,4,2,4,0.176777,0.073223,60.43,13.6,1.33,0.0276,0.0244,0.159
ARAUS_ARAUS_00570_S40,ARAUS_021970,ARAUS_00570,5,40,48.183,0,0,25,0,2,2,2,2,5,4,4,2,2,-0.457107,-0.353553,53.67,8.92,1.3,0.0244,0.0779,0.159
ARAUS_ARAUS_00570_S41,ARAUS_018540,ARAUS_00570,5,41,47.317,0,0,25,0,4,2,2,2,3,4,4,4,1,0.103553,-0.5,57.6,10.1,1.21,0.0279,0.024,0.336
ARAUS_ARAUS_00570_S42,ARAUS_020433,ARAUS_00570,5,42,48.176,0,0,25,0,2,2,4,4,4,2,2,2,1,-0.353553,0.353553,69.74,24.3,1.28,0.0418,0.0225,0.474
ARAUS_ARAUS_00570_S43,ARAUS_020221,ARAUS_00570,5,43,57.991,0,0,25,0,3,2,1,1,2,2,4,4,4,0.323223,-0.53033,61.95,14.8,0.99,0.0391,0.0093,0.0945
ARAUS_ARAUS_00570_S44,ARAUS_020414,ARAUS_00570,5,44,48.085,0,0,25,0,3,4,4,4,2,2,2,1,1,0.03033,0.573223,72.89,29.1,1.3,0.0421,0.017,0.402
ARAUS_ARAUS_00570_S45,ARAUS_000005,ARAUS_00570,-1,45,56.018,0,0,25,0,2,4,4,4,3,2,2,1,4,-0.176777,0.573223,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00571_S01,ARAUS_000001,ARAUS_00571,-1,1,77.605,0,1,21,1,2,5,5,4,4,1,1,1,3,-0.133883,0.926777,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00571_S02,ARAUS_002189,ARAUS_00571,1,2,62.655,0,1,21,1,4,3,2,2,2,3,4,5,4,0.426777,-0.426777,63.44,16.8,1.53,0.0278,0.00885,0.0739
ARAUS_ARAUS_00571_S03,ARAUS_000255,ARAUS_00571,1,3,64.287,0,1,21,1,4,2,2,1,2,3,4,5,4,0.426777,-0.573223,55.56,10.4,1.2,0.0269,0.0074,0.0759
ARAUS_ARAUS_00571_S04,ARAUS_000749,ARAUS_00571,1,4,68.385,0,1,21,1,1,1,3,2,5,3,3,1,2,-0.633883,-0.073223,66.69,23.1,1.51,0.0298,0.00931,0.187
ARAUS_ARAUS_00571_S05,ARAUS_000289,ARAUS_00571,1,5,59.151,0,1,21,1,3,4,4,3,2,2,2,3,3,0.25,0.353553,64.25,19.4,1.67,0.0273,0.0108,0.0965
ARAUS_ARAUS_00571_S06,ARAUS_001115,ARAUS_00571,1,6,87.096,0,1,21,1,3,2,3,2,3,2,3,3,3,0.073223,-0.073223,55.9,11.6,1.31,0.0235,0.013,0.0882
ARAUS_ARAUS_00571_S07,ARAUS_000094,ARAUS_00571,1,7,63.569,0,1,21,1,3,1,1,1,2,5,5,4,3,0.03033,-0.926777,48.98,6.8,1.12,0.0224,0.00715,0.112
ARAUS_ARAUS_00571_S08,ARAUS_001992,ARAUS_00571,1,8,51.462,0,1,21,1,4,5,4,2,2,1,1,4,3,0.646447,0.457107,68.24,19.5,1.28,0.0361,0.0485,0.866
ARAUS_ARAUS_00571_S09,ARAUS_000587,ARAUS_00571,1,9,57.752,0,1,21,1,1,2,4,5,5,1,2,1,1,-0.633883,0.573223,66.76,22.6,1.33,0.034,0.0196,0.301
ARAUS_ARAUS_00571_S10,ARAUS_003786,ARAUS_00571,1,10,63.032,0,1,21,1,2,2,3,4,4,2,3,1,4,-0.426777,0.21967,71.18,28.5,1.29,0.0468,0.0135,0.238
ARAUS_ARAUS_00571_S11,ARAUS_003635,ARAUS_00571,1,11,73.479,0,1,21,1,3,2,3,2,3,2,3,3,4,0.073223,-0.073223,65.65,18.9,1.22,0.0395,0.0095,0.117
ARAUS_ARAUS_00571_S12,ARAUS_001676,ARAUS_00571,1,12,106.617,0,1,21,1,3,4,4,2,2,2,2,3,4,0.323223,0.28033,62.1,15.5,1.79,0.023,0.00965,0.1
ARAUS_ARAUS_00571_S13,ARAUS_003242,ARAUS_00571,1,13,60.838,0,1,21,1,1,1,3,4,5,3,3,1,4,-0.78033,0.073223,71.92,28.4,1.19,0.0434,0.0147,0.129
ARAUS_ARAUS_00571_S14,ARAUS_002285,ARAUS_00571,1,14,68.255,0,1,21,1,4,3,3,1,2,2,3,4,4,0.5,-0.146447,53.56,9.91,1.52,0.023,0.00841,0.134
ARAUS_ARAUS_00571_S15,ARAUS_004439,ARAUS_00571,1,15,62.713,0,1,21,1,1,2,3,5,5,2,3,1,2,-0.707107,0.292893,74.04,32.7,1.25,0.0443,0.0353,1.19
ARAUS_ARAUS_00571_S16,ARAUS_004171,ARAUS_00571,1,16,66.655,0,1,21,1,4,1,1,1,1,4,4,5,2,0.383883,-0.823223,50.5,7.08,1.42,0.0229,0.00623,0.0295
ARAUS_ARAUS_00571_S17,ARAUS_003470,ARAUS_00571,1,17,48.248,0,1,21,1,4,3,4,2,2,2,2,4,3,0.426777,0.133883,56.55,10.6,1.68,0.0232,0.00925,0.132
ARAUS_ARAUS_00571_S18,ARAUS_002327,ARAUS_00571,1,18,54.52,0,1,21,1,3,3,4,2,2,2,2,4,4,0.323223,0.133883,55.2,9.92,1.6,0.0253,0.0264,0.157
ARAUS_ARAUS_00571_S19,ARAUS_000001,ARAUS_00571,-1,19,48.288,1,1,21,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00571_S20,ARAUS_003176,ARAUS_00571,1,20,63.623,0,1,21,1,3,2,4,4,3,2,2,3,3,-0.073223,0.28033,69.02,24.9,1.42,0.0377,0.0138,0.266
ARAUS_ARAUS_00571_S21,ARAUS_002601,ARAUS_00571,1,21,54.863,0,1,21,1,4,4,4,2,2,1,2,4,4,0.573223,0.28033,63.32,16.7,1.29,0.0374,0.0408,0.358
ARAUS_ARAUS_00571_S22,ARAUS_002270,ARAUS_00571,1,22,74.4,0,1,21,1,4,3,3,2,2,3,3,4,4,0.353553,-0.146447,52.54,9.11,1.56,0.0221,0.0089,0.104
ARAUS_ARAUS_00571_S23,ARAUS_001459,ARAUS_00571,1,23,58.0,0,1,21,1,2,2,4,4,3,2,2,1,2,-0.323223,0.426777,64.83,18.2,1.29,0.0328,0.022,0.134
ARAUS_ARAUS_00571_S24,ARAUS_002750,ARAUS_00571,1,24,50.424,0,1,21,1,3,3,4,2,2,2,2,3,3,0.25,0.207107,66.4,20.4,1.36,0.0377,0.016,0.136
ARAUS_ARAUS_00571_S25,ARAUS_004393,ARAUS_00571,1,25,47.448,0,1,21,1,2,2,3,4,4,1,3,1,1,-0.353553,0.292893,68.93,12.9,1.14,0.0312,0.218,0.715
ARAUS_ARAUS_00571_S26,ARAUS_001086,ARAUS_00571,1,26,57.391,0,1,21,1,3,2,4,2,2,3,2,2,3,0.03033,0.133883,54.98,10.9,1.25,0.0224,0.0137,0.116
ARAUS_ARAUS_00571_S27,ARAUS_003121,ARAUS_00571,1,27,59.231,0,1,21,1,3,2,3,3,3,2,3,2,3,-0.073223,0.073223,68.64,23.2,1.2,0.0412,0.0493,0.353
ARAUS_ARAUS_00571_S28,ARAUS_004309,ARAUS_00571,1,28,52.952,0,1,21,1,3,1,1,3,2,5,5,2,1,-0.262563,-0.633883,51.56,7.59,1.38,0.0282,0.0084,0.0589
ARAUS_ARAUS_00571_S29,ARAUS_003480,ARAUS_00571,1,29,60.831,0,1,21,1,2,2,3,3,4,4,3,2,1,-0.426777,-0.073223,54.68,8.81,1.39,0.0252,0.0102,0.192
ARAUS_ARAUS_00571_S30,ARAUS_001467,ARAUS_00571,1,30,63.231,0,1,21,1,2,3,4,3,3,2,2,2,2,-0.103553,0.353553,65.47,19.7,1.81,0.0265,0.0136,0.106
ARAUS_ARAUS_00571_S31,ARAUS_001503,ARAUS_00571,1,31,49.944,0,1,21,1,4,2,3,2,2,2,3,4,1,0.353553,-0.146447,65.87,19.2,1.73,0.0356,0.0242,0.105
ARAUS_ARAUS_00571_S32,ARAUS_001092,ARAUS_00571,1,32,63.896,0,1,21,1,4,2,3,2,2,2,3,3,3,0.28033,-0.073223,56.45,11.7,1.23,0.027,0.0127,0.097
ARAUS_ARAUS_00571_S33,ARAUS_001356,ARAUS_00571,1,33,54.735,0,1,21,1,2,4,4,3,4,2,2,2,1,-0.133883,0.426777,61.39,14.0,1.17,0.0257,0.0626,0.4
ARAUS_ARAUS_00571_S34,ARAUS_002431,ARAUS_00571,1,34,52.328,0,1,21,1,4,4,4,2,2,2,2,4,4,0.5,0.207107,61.82,15.0,1.34,0.0313,0.0389,0.228
ARAUS_ARAUS_00571_S35,ARAUS_002842,ARAUS_00571,1,35,52.64,0,1,21,1,1,1,3,4,5,4,3,1,1,-0.853553,0.0,70.46,27.8,2.08,0.0323,0.0133,0.13
ARAUS_ARAUS_00571_S36,ARAUS_000494,ARAUS_00571,1,36,61.751,0,1,21,1,4,3,3,2,2,2,3,4,4,0.426777,-0.073223,62.07,18.0,1.39,0.029,0.0122,0.0755
ARAUS_ARAUS_00571_S37,ARAUS_002119,ARAUS_00571,1,37,47.968,0,1,21,1,4,2,2,2,2,3,4,4,3,0.28033,-0.426777,62.31,17.2,1.7,0.0251,0.00826,0.0253
ARAUS_ARAUS_00571_S38,ARAUS_000778,ARAUS_00571,1,38,61.192,0,1,21,1,3,2,3,2,2,2,3,4,2,0.25,-0.146447,64.98,18.3,1.25,0.0351,0.045,0.383
ARAUS_ARAUS_00571_S39,ARAUS_004359,ARAUS_00571,1,39,52.144,0,1,21,1,4,2,2,1,1,3,4,5,2,0.53033,-0.573223,51.25,7.72,1.68,0.021,0.0148,0.0277
ARAUS_ARAUS_00571_S40,ARAUS_002231,ARAUS_00571,1,40,48.528,0,1,21,1,3,2,3,2,2,3,2,4,4,0.176777,-0.116117,54.72,9.52,1.71,0.0217,0.00931,0.138
ARAUS_ARAUS_00571_S41,ARAUS_001900,ARAUS_00571,1,41,57.104,0,1,21,1,4,4,4,4,2,1,1,4,3,0.426777,0.53033,73.3,31.3,1.94,0.0307,0.0328,0.591
ARAUS_ARAUS_00571_S42,ARAUS_001584,ARAUS_00571,1,42,49.471,0,1,21,1,3,2,4,3,2,2,2,2,3,0.03033,0.28033,65.81,18.0,1.23,0.0523,0.0185,0.256
ARAUS_ARAUS_00571_S43,ARAUS_002962,ARAUS_00571,1,43,62.664,0,1,21,1,3,1,1,1,2,4,5,4,3,0.103553,-0.853553,64.42,17.9,1.23,0.0377,0.0116,0.116
ARAUS_ARAUS_00571_S44,ARAUS_000660,ARAUS_00571,1,44,69.911,0,1,21,1,3,2,4,2,2,2,2,4,2,0.25,0.06066,64.35,20.8,1.49,0.0284,0.0128,0.232
ARAUS_ARAUS_00571_S45,ARAUS_000001,ARAUS_00571,-1,45,58.017,0,1,21,1,3,5,5,4,3,1,1,1,3,0.073223,0.926777,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00572_S01,ARAUS_000002,ARAUS_00572,-1,1,68.02,0,1,20,1,4,5,5,3,1,1,1,1,5,0.457107,0.853553,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00572_S02,ARAUS_006622,ARAUS_00572,2,2,88.086,0,1,20,1,2,1,2,3,3,5,5,1,3,-0.542893,-0.457107,65.42,21.2,1.4,0.0306,0.0265,0.274
ARAUS_ARAUS_00572_S03,ARAUS_006447,ARAUS_00572,2,3,61.608,0,1,20,1,4,3,2,1,1,3,4,5,5,0.603553,-0.5,55.08,9.04,1.21,0.0494,0.00768,0.207
ARAUS_ARAUS_00572_S04,ARAUS_006041,ARAUS_00572,2,4,59.529,0,1,20,1,2,2,2,2,2,4,4,4,4,0.0,-0.5,61.31,15.3,1.11,0.0313,0.0163,0.243
ARAUS_ARAUS_00572_S05,ARAUS_006118,ARAUS_00572,2,5,50.575,0,1,20,1,2,2,2,2,4,5,4,2,2,-0.426777,-0.426777,63.48,17.3,1.14,0.033,0.0112,0.168
ARAUS_ARAUS_00572_S06,ARAUS_007761,ARAUS_00572,2,6,62.968,0,1,20,1,2,2,2,4,4,4,4,2,3,-0.5,-0.207107,73.17,30.3,1.39,0.0434,0.0164,0.161
ARAUS_ARAUS_00572_S07,ARAUS_007008,ARAUS_00572,2,7,50.248,0,1,20,1,2,2,2,2,4,4,5,2,5,-0.353553,-0.457107,65.54,18.8,1.35,0.0332,0.0138,0.114
ARAUS_ARAUS_00572_S08,ARAUS_004946,ARAUS_00572,2,8,67.28,0,1,20,1,2,2,2,4,5,4,4,2,3,-0.603553,-0.207107,73.25,27.9,1.58,0.0394,0.048,0.797
ARAUS_ARAUS_00572_S09,ARAUS_006641,ARAUS_00572,2,9,50.992,0,1,20,1,2,2,2,3,4,4,5,2,4,-0.426777,-0.383883,59.92,13.7,1.31,0.0298,0.0134,0.156
ARAUS_ARAUS_00572_S10,ARAUS_006721,ARAUS_00572,2,10,50.408,0,1,20,1,2,2,2,4,4,4,5,2,5,-0.5,-0.31066,68.5,22.3,1.2,0.0374,0.022,0.136
ARAUS_ARAUS_00572_S11,ARAUS_007924,ARAUS_00572,2,11,78.36,0,1,20,1,2,2,2,4,4,5,4,2,3,-0.573223,-0.28033,56.71,8.75,1.13,0.0304,0.0177,0.123
ARAUS_ARAUS_00572_S12,ARAUS_004519,ARAUS_00572,2,12,74.824,0,1,20,1,2,2,2,3,3,4,5,3,5,-0.25,-0.457107,59.86,14.8,1.82,0.0234,0.0131,0.0592
ARAUS_ARAUS_00572_S13,ARAUS_005623,ARAUS_00572,2,13,47.111,0,1,20,1,2,2,2,4,4,4,4,2,5,-0.5,-0.207107,59.87,13.8,1.14,0.0303,0.0102,0.217
ARAUS_ARAUS_00572_S14,ARAUS_005717,ARAUS_00572,2,14,49.777,0,1,20,1,2,2,2,4,5,4,4,2,3,-0.603553,-0.207107,61.55,15.0,1.38,0.0318,0.0175,0.281
ARAUS_ARAUS_00572_S15,ARAUS_005186,ARAUS_00572,2,15,55.52,0,1,20,1,4,2,2,3,2,2,4,3,5,0.207107,-0.207107,54.1,9.38,1.24,0.0252,0.0121,0.238
ARAUS_ARAUS_00572_S16,ARAUS_006848,ARAUS_00572,2,16,63.199,0,1,20,1,1,2,1,4,5,5,5,1,4,-0.853553,-0.414214,72.11,28.9,1.33,0.0409,0.0205,0.0662
ARAUS_ARAUS_00572_S17,ARAUS_005203,ARAUS_00572,2,17,50.535,0,1,20,1,4,2,2,2,2,2,5,4,5,0.353553,-0.457107,54.38,9.93,1.43,0.0216,0.0092,0.208
ARAUS_ARAUS_00572_S18,ARAUS_007065,ARAUS_00572,2,18,49.224,0,1,20,1,1,1,1,4,4,4,5,2,5,-0.676777,-0.487437,72.89,27.5,1.82,0.0381,0.0399,0.139
ARAUS_ARAUS_00572_S19,ARAUS_008868,ARAUS_00572,2,19,48.776,0,1,20,1,2,2,2,4,4,4,4,2,5,-0.5,-0.207107,60.69,12.6,1.05,0.0362,0.00989,0.0597
ARAUS_ARAUS_00572_S20,ARAUS_006204,ARAUS_00572,2,20,50.728,0,1,20,1,2,2,2,4,4,4,4,2,4,-0.5,-0.207107,60.79,15.9,1.51,0.027,0.00941,0.0472
ARAUS_ARAUS_00572_S21,ARAUS_000002,ARAUS_00572,-1,21,45.0,1,1,20,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00572_S22,ARAUS_006221,ARAUS_00572,2,22,52.568,0,1,20,1,2,2,2,4,5,4,4,2,5,-0.603553,-0.207107,60.47,15.7,1.46,0.0284,0.00835,0.0561
ARAUS_ARAUS_00572_S23,ARAUS_005231,ARAUS_00572,2,23,55.32,0,1,20,1,4,1,2,1,1,4,4,5,5,0.383883,-0.71967,51.08,7.21,1.9,0.016,0.0159,0.0708
ARAUS_ARAUS_00572_S24,ARAUS_007703,ARAUS_00572,2,24,51.96,0,1,20,1,2,2,4,4,4,4,2,2,5,-0.5,0.207107,67.47,21.1,1.35,0.0334,0.0202,0.163
ARAUS_ARAUS_00572_S25,ARAUS_006502,ARAUS_00572,2,25,71.824,0,1,20,1,5,1,2,1,1,4,4,5,5,0.487437,-0.71967,51.93,7.44,1.32,0.0256,0.0103,0.254
ARAUS_ARAUS_00572_S26,ARAUS_007944,ARAUS_00572,2,26,50.184,0,1,20,1,1,1,1,4,4,4,5,2,3,-0.676777,-0.487437,59.79,12.1,1.22,0.0311,0.0119,0.11
ARAUS_ARAUS_00572_S27,ARAUS_006390,ARAUS_00572,2,27,52.184,0,1,20,1,4,1,1,1,2,4,5,4,4,0.207107,-0.853553,53.52,8.62,1.39,0.0267,0.00875,0.2
ARAUS_ARAUS_00572_S28,ARAUS_007880,ARAUS_00572,2,28,47.704,0,1,20,1,2,2,2,4,4,4,4,2,4,-0.5,-0.207107,57.46,9.17,1.11,0.0328,0.0118,0.119
ARAUS_ARAUS_00572_S29,ARAUS_005349,ARAUS_00572,2,29,52.192,0,1,20,1,3,2,2,4,4,4,4,2,3,-0.396447,-0.207107,53.14,9.24,1.58,0.0217,0.0138,0.077
ARAUS_ARAUS_00572_S30,ARAUS_006665,ARAUS_00572,2,30,49.128,0,1,20,1,2,2,2,4,4,4,4,2,4,-0.5,-0.207107,60.75,14.5,1.32,0.0289,0.0122,0.14
ARAUS_ARAUS_00572_S31,ARAUS_005472,ARAUS_00572,2,31,62.944,0,1,20,1,3,3,3,4,2,2,3,2,2,0.03033,0.21967,63.45,15.1,1.53,0.0337,0.0146,0.279
ARAUS_ARAUS_00572_S32,ARAUS_008343,ARAUS_00572,2,32,115.313,0,1,20,1,2,2,2,4,4,4,4,2,4,-0.5,-0.207107,58.02,12.5,1.22,0.0283,0.0082,0.162
ARAUS_ARAUS_00572_S33,ARAUS_008019,ARAUS_00572,2,33,54.04,0,1,20,1,2,2,2,4,4,4,4,2,5,-0.5,-0.207107,55.88,10.6,1.46,0.0239,0.0172,0.108
ARAUS_ARAUS_00572_S34,ARAUS_005376,ARAUS_00572,2,34,50.735,0,1,20,1,4,2,2,2,1,3,4,4,5,0.383883,-0.426777,53.41,9.0,1.78,0.0197,0.0159,0.0224
ARAUS_ARAUS_00572_S35,ARAUS_005954,ARAUS_00572,2,35,49.528,0,1,20,1,2,2,2,3,4,4,4,3,5,-0.353553,-0.353553,61.01,14.2,1.18,0.03,0.0307,0.181
ARAUS_ARAUS_00572_S36,ARAUS_004874,ARAUS_00572,2,36,57.128,0,1,20,1,2,2,4,5,4,3,2,2,5,-0.5,0.353553,73.7,28.7,1.29,0.0455,0.0621,0.59
ARAUS_ARAUS_00572_S37,ARAUS_007935,ARAUS_00572,2,37,55.288,0,1,20,1,2,2,2,4,4,4,4,2,5,-0.5,-0.207107,56.39,8.33,1.08,0.0313,0.0138,0.133
ARAUS_ARAUS_00572_S38,ARAUS_005985,ARAUS_00572,2,38,50.824,0,1,20,1,2,2,2,4,2,4,4,4,5,-0.146447,-0.353553,60.29,13.8,1.16,0.0299,0.0175,0.172
ARAUS_ARAUS_00572_S39,ARAUS_005159,ARAUS_00572,2,39,46.688,0,1,20,1,2,2,2,2,3,3,4,2,5,-0.176777,-0.28033,56.88,11.4,1.32,0.0247,0.0301,0.195
ARAUS_ARAUS_00572_S40,ARAUS_007852,ARAUS_00572,2,40,85.776,0,1,20,1,2,2,2,4,3,4,4,2,5,-0.396447,-0.207107,58.0,10.6,1.26,0.0298,0.0106,0.0665
ARAUS_ARAUS_00572_S41,ARAUS_008286,ARAUS_00572,2,41,77.183,0,1,20,1,2,2,2,4,3,4,4,2,5,-0.396447,-0.207107,58.14,12.5,1.17,0.0286,0.0177,0.196
ARAUS_ARAUS_00572_S42,ARAUS_007709,ARAUS_00572,2,42,54.544,0,1,20,1,2,2,4,4,4,4,4,2,5,-0.5,0.0,69.98,21.3,1.38,0.0437,0.0703,0.201
ARAUS_ARAUS_00572_S43,ARAUS_007261,ARAUS_00572,2,43,66.553,0,1,20,1,2,2,3,2,4,4,3,2,3,-0.353553,-0.146447,55.92,11.2,1.29,0.0254,0.0176,0.122
ARAUS_ARAUS_00572_S44,ARAUS_007301,ARAUS_00572,2,44,50.663,0,1,20,1,3,2,3,4,3,4,3,2,5,-0.292893,0.0,53.04,8.64,1.07,0.0259,0.008,0.0777
ARAUS_ARAUS_00572_S45,ARAUS_000002,ARAUS_00572,-1,45,53.136,0,1,20,1,4,4,4,4,1,1,2,2,5,0.383883,0.573223,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00573_S01,ARAUS_000003,ARAUS_00573,-1,1,204.829,0,1,67,1,2,3,3,3,4,4,3,2,3,-0.353553,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00573_S02,ARAUS_010011,ARAUS_00573,3,2,79.049,0,1,67,1,4,1,2,2,2,4,4,4,2,0.133883,-0.573223,51.02,6.94,1.06,0.0234,0.0173,0.0918
ARAUS_ARAUS_00573_S03,ARAUS_012550,ARAUS_00573,3,3,92.632,0,1,67,1,2,3,4,3,4,3,4,2,3,-0.28033,0.073223,67.08,20.3,1.82,0.0447,0.0302,0.12
ARAUS_ARAUS_00573_S04,ARAUS_011912,ARAUS_00573,3,4,86.642,0,1,67,1,2,3,2,3,3,3,3,4,3,-0.03033,-0.176777,69.25,24.6,1.26,0.0378,0.016,0.555
ARAUS_ARAUS_00573_S05,ARAUS_009199,ARAUS_00573,3,5,80.097,0,1,67,1,4,2,2,2,2,4,4,4,3,0.207107,-0.5,60.28,15.1,1.19,0.0314,0.00976,0.3
ARAUS_ARAUS_00573_S06,ARAUS_010124,ARAUS_00573,3,6,86.565,0,1,67,1,4,2,2,2,2,4,4,4,3,0.207107,-0.5,49.98,6.51,1.06,0.0237,0.0112,0.105
ARAUS_ARAUS_00573_S07,ARAUS_012067,ARAUS_00573,3,7,78.535,0,1,67,1,3,3,3,4,3,3,4,3,2,-0.073223,-0.03033,68.51,24.1,1.68,0.0323,0.0096,0.0474
ARAUS_ARAUS_00573_S08,ARAUS_012617,ARAUS_00573,3,8,104.081,0,1,67,1,3,2,3,2,2,4,3,4,4,0.103553,-0.292893,58.54,10.8,1.35,0.0246,0.0213,0.173
ARAUS_ARAUS_00573_S09,ARAUS_012517,ARAUS_00573,3,9,72.322,0,1,67,1,2,3,3,4,3,3,3,2,3,-0.25,0.146447,64.47,15.8,1.26,0.0356,0.0272,0.229
ARAUS_ARAUS_00573_S10,ARAUS_012318,ARAUS_00573,3,10,76.465,0,1,67,1,3,2,2,3,3,3,3,4,2,0.0,-0.25,59.83,11.0,1.19,0.0405,0.0233,0.122
ARAUS_ARAUS_00573_S11,ARAUS_009969,ARAUS_00573,3,11,79.004,0,1,67,1,4,2,3,2,2,3,4,4,3,0.28033,-0.323223,60.51,15.9,1.74,0.0241,0.00843,0.0469
ARAUS_ARAUS_00573_S12,ARAUS_010558,ARAUS_00573,3,12,86.704,0,1,67,1,3,3,2,3,3,3,4,4,4,0.073223,-0.28033,70.97,27.5,1.01,0.0482,0.0149,0.169
ARAUS_ARAUS_00573_S13,ARAUS_012144,ARAUS_00573,3,13,82.806,0,1,67,1,4,2,3,3,3,3,3,4,4,0.103553,-0.146447,64.46,20.3,1.8,0.0269,0.00944,0.0532
ARAUS_ARAUS_00573_S14,ARAUS_009877,ARAUS_00573,3,14,72.594,0,1,67,1,4,2,3,3,2,3,4,4,4,0.207107,-0.25,62.52,17.0,1.46,0.0286,0.00999,0.0666
ARAUS_ARAUS_00573_S15,ARAUS_009806,ARAUS_00573,3,15,70.574,0,1,67,1,4,2,3,2,3,3,4,4,4,0.176777,-0.323223,58.5,11.6,1.04,0.0325,0.0123,0.224
ARAUS_ARAUS_00573_S16,ARAUS_012142,ARAUS_00573,3,16,74.9,0,1,67,1,4,3,3,2,2,3,4,4,3,0.353553,-0.25,63.03,17.7,1.51,0.0286,0.0131,0.232
ARAUS_ARAUS_00573_S17,ARAUS_010766,ARAUS_00573,3,17,84.044,0,1,67,1,5,2,2,2,2,3,4,4,4,0.383883,-0.426777,51.12,5.25,2.11,0.012,0.0257,0.164
ARAUS_ARAUS_00573_S18,ARAUS_000003,ARAUS_00573,-1,18,179.401,1,1,67,1,3,3,3,3,3,3,3,3,3,0.0,0.0,73.47,30.9,1.37,0.0378,0.0328,1.37
ARAUS_ARAUS_00573_S19,ARAUS_012923,ARAUS_00573,3,19,68.588,0,1,67,1,4,3,3,2,3,3,4,4,3,0.25,-0.25,66.4,20.1,1.48,0.0389,0.052,0.414
ARAUS_ARAUS_00573_S20,ARAUS_012607,ARAUS_00573,3,20,61.101,0,1,67,1,4,2,3,3,3,3,4,4,3,0.103553,-0.25,57.52,9.76,1.37,0.0233,0.0252,0.187
ARAUS_ARAUS_00573_S21,ARAUS_013161,ARAUS_00573,3,21,73.138,0,1,67,1,4,3,2,2,2,4,4,4,3,0.28033,-0.426777,61.8,13.7,1.5,0.0321,0.0281,0.145
ARAUS_ARAUS_00573_S22,ARAUS_011369,ARAUS_00573,3,22,73.542,0,1,67,1,4,2,2,2,2,3,4,4,3,0.28033,-0.426777,62.85,16.7,1.32,0.0296,0.00941,0.295
ARAUS_ARAUS_00573_S23,ARAUS_011556,ARAUS_00573,3,23,71.02,0,1,67,1,4,2,2,2,3,3,4,4,3,0.176777,-0.426777,65.48,20.1,1.29,0.0345,0.0112,0.45
ARAUS_ARAUS_00573_S24,ARAUS_009826,ARAUS_00573,3,24,76.189,0,1,67,1,4,2,2,3,2,3,4,4,3,0.207107,-0.353553,58.21,11.3,1.01,0.0329,0.0114,0.148
ARAUS_ARAUS_00573_S25,ARAUS_011496,ARAUS_00573,3,25,97.59,0,1,67,1,4,3,2,2,3,3,4,3,2,0.176777,-0.28033,67.32,22.0,2.26,0.0227,0.00842,0.11
ARAUS_ARAUS_00573_S26,ARAUS_012935,ARAUS_00573,3,26,63.124,0,1,67,1,4,3,3,2,3,3,4,4,3,0.25,-0.25,66.13,19.7,1.43,0.0361,0.0552,0.424
ARAUS_ARAUS_00573_S27,ARAUS_013288,ARAUS_00573,3,27,73.744,0,1,67,1,4,3,2,2,3,3,4,4,2,0.25,-0.353553,57.03,12.1,1.31,0.0251,0.0107,0.135
ARAUS_ARAUS_00573_S28,ARAUS_010717,ARAUS_00573,3,28,68.668,0,1,67,1,4,3,3,3,3,3,4,3,3,0.103553,-0.103553,57.62,12.8,1.21,0.0249,0.0133,0.368
ARAUS_ARAUS_00573_S29,ARAUS_011842,ARAUS_00573,3,29,66.622,0,1,67,1,3,3,2,3,3,3,4,3,2,0.0,-0.207107,69.12,21.8,0.976,0.0455,0.0139,0.255
ARAUS_ARAUS_00573_S30,ARAUS_009231,ARAUS_00573,3,30,60.225,0,1,67,1,4,3,2,2,3,3,4,4,3,0.25,-0.353553,64.41,18.4,1.21,0.0335,0.019,0.209
ARAUS_ARAUS_00573_S31,ARAUS_009356,ARAUS_00573,3,31,84.54,0,1,67,1,5,2,1,2,2,4,4,5,3,0.383883,-0.676777,62.63,13.2,2.14,0.0572,0.00689,0.176
ARAUS_ARAUS_00573_S32,ARAUS_009917,ARAUS_00573,3,32,95.031,0,1,67,1,4,3,2,2,3,3,3,4,3,0.25,-0.25,58.09,11.7,1.02,0.031,0.0101,0.101
