clip_id,dataset_id,recording,audio_asset,licence_spdx,n_responses,n_sources,mean_annoyance,source_aircraft,source_bells,source_bird_tweet,source_bus,source_car,source_children,source_construction,source_dog_bark,source_footsteps,source_general_traffic,source_horn,source_laughter,source_motorcycle,source_music,source_non_identifiable,source_other,source_rail,source_rustling_leaves,source_screeching_brakes,source_shouting,source_siren,source_speech,source_ventilation,source_water
DeLTA_SR228_2,DeLTA,SR228_2.mp3,DeLTA_mp3_boost_8dB/SR228_2.mp3,CC-BY-4.0,4,3,4.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_Rs209_2,DeLTA,Rs209_2.mp3,DeLTA_mp3_boost_8dB/Rs209_2.mp3,CC-BY-4.0,4,3,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
DeLTA_PL116_2,DeLTA,PL116_2.mp3,DeLTA_mp3_boost_8dB/PL116_2.mp3,CC-BY-4.0,4,4,4.25,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR209_2,DeLTA,SR209_2.mp3,DeLTA_mp3_boost_8dB/SR209_2.mp3,CC-BY-4.0,4,1,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_RF318_2,DeLTA,RF318_2.mp3,DeLTA_mp3_boost_8dB/RF318_2.mp3,CC-BY-4.0,4,3,2.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_TS521_1,DeLTA,TS521_1.mp3,DeLTA_mp3_boost_8dB/TS521_1.mp3,CC-BY-4.0,4,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ET210_1,DeLTA,ET210_1.mp3,DeLTA_mp3_boost_8dB/ET210_1.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_TS508_2,DeLTA,TS508_2.mp3,DeLTA_mp3_boost_8dB/TS508_2.mp3,CC-BY-4.0,4,3,2.75,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_SC220_2,DeLTA,SC220_2.mp3,DeLTA_mp3_boost_8dB/SC220_2.mp3,CC-BY-4.0,4,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DeLTA_ET302_1,DeLTA,ET302_1.mp3,DeLTA_mp3_boost_8dB/ET302_1.mp3,CC-BY-4.0,4,7,3.75,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0
DeLTA_SM503_2,DeLTA,SM503_2.mp3,DeLTA_mp3_boost_8dB/SM503_2.mp3,CC-BY-4.0,4,2,3.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm326_2,DeLTA,tm326_2.mp3,DeLTA_mp3_boost_8dB/tm326_2.mp3,CC-BY-4.0,4,5,5.25,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_tm322_1,DeLTA,tm322_1.mp3,DeLTA_mp3_boost_8dB/tm322_1.mp3,CC-BY-4.0,4,2,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Ts405_2,DeLTA,Ts405_2.mp3,DeLTA_mp3_boost_8dB/Ts405_2.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MC506_1,DeLTA,MC506_1.mp3,DeLTA_mp3_boost_8dB/MC506_1.mp3,CC-BY-4.0,4,4,3.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_MC509_1,DeLTA,MC509_1.mp3,DeLTA_mp3_boost_8dB/MC509_1.mp3,CC-BY-4.0,4,4,2.25,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DeLTA_Rp218_2,DeLTA,Rp218_2.mp3,DeLTA_mp3_boost_8dB/Rp218_2.mp3,CC-BY-4.0,4,3,1.75,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Mc106_4,DeLTA,Mc106_4.mp3,DeLTA_mp3_boost_8dB/Mc106_4.mp3,CC-BY-4.0,4,4,1.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_PL120_2,DeLTA,PL120_2.mp3,DeLTA_mp3_boost_8dB/PL120_2.mp3,CC-BY-4.0,4,5,3.25,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RP302_1,DeLTA,RP302_1.mp3,DeLTA_mp3_boost_8dB/RP302_1.mp3,CC-BY-4.0,4,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Mc328_1,DeLTA,Mc328_1.mp3,DeLTA_mp3_boost_8dB/Mc328_1.mp3,CC-BY-4.0,4,4,3.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_TS524_3,DeLTA,TS524_3.mp3,DeLTA_mp3_boost_8dB/TS524_3.mp3,CC-BY-4.0,4,3,2.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_MG204_1,DeLTA,MG204_1.mp3,DeLTA_mp3_boost_8dB/MG204_1.mp3,CC-BY-4.0,4,4,5.5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rs231_2,DeLTA,Rs231_2.mp3,DeLTA_mp3_boost_8dB/Rs231_2.mp3,CC-BY-4.0,4,3,4.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rp139_1,DeLTA,Rp139_1.mp3,DeLTA_mp3_boost_8dB/Rp139_1.mp3,CC-BY-4.0,4,3,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_ts312_2,DeLTA,ts312_2.mp3,DeLTA_mp3_boost_8dB/ts312_2.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sr116_1,DeLTA,sr116_1.mp3,DeLTA_mp3_boost_8dB/sr116_1.mp3,CC-BY-4.0,4,2,4.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ts218_2,DeLTA,ts218_2.mp3,DeLTA_mp3_boost_8dB/ts218_2.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DeLTA_RF327_2,DeLTA,RF327_2.mp3,DeLTA_mp3_boost_8dB/RF327_2.mp3,CC-BY-4.0,4,1,4.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_RP326_1,DeLTA,RP326_1.mp3,DeLTA_mp3_boost_8dB/RP326_1.mp3,CC-BY-4.0,4,2,1.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_cv214_2,DeLTA,cv214_2.mp3,DeLTA_mp3_boost_8dB/cv214_2.mp3,CC-BY-4.0,4,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR235_1,DeLTA,SR235_1.mp3,DeLTA_mp3_boost_8dB/SR235_1.mp3,CC-BY-4.0,4,1,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rf117_3,DeLTA,Rf117_3.mp3,DeLTA_mp3_boost_8dB/Rf117_3.mp3,CC-BY-4.0,4,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MG334_1,DeLTA,MG334_1.mp3,DeLTA_mp3_boost_8dB/MG334_1.mp3,CC-BY-4.0,4,3,4.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm105_1,DeLTA,tm105_1.mp3,DeLTA_mp3_boost_8dB/tm105_1.mp3,CC-BY-4.0,4,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RS407_2,DeLTA,RS407_2.mp3,DeLTA_mp3_boost_8dB/RS407_2.mp3,CC-BY-4.0,4,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_sc101_1,DeLTA,sc101_1.mp3,DeLTA_mp3_boost_8dB/sc101_1.mp3,CC-BY-4.0,4,3,3.25,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SR206_1,DeLTA,SR206_1.mp3,DeLTA_mp3_boost_8dB/SR206_1.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_sr124_2,DeLTA,sr124_2.mp3,DeLTA_mp3_boost_8dB/sr124_2.mp3,CC-BY-4.0,4,4,4.25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_TS540_2,DeLTA,TS540_2.mp3,DeLTA_mp3_boost_8dB/TS540_2.mp3,CC-BY-4.0,4,1,1.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ts311_1,DeLTA,ts311_1.mp3,DeLTA_mp3_boost_8dB/ts311_1.mp3,CC-BY-4.0,4,2,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_CT528_2,DeLTA,CT528_2.mp3,DeLTA_mp3_boost_8dB/CT528_2.mp3,CC-BY-4.0,4,4,4.5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_CT504_1,DeLTA,CT504_1.mp3,DeLTA_mp3_boost_8dB/CT504_1.mp3,CC-BY-4.0,4,5,3.25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
DeLTA_ts214_1,DeLTA,ts214_1.mp3,DeLTA_mp3_boost_8dB/ts214_1.mp3,CC-BY-4.0,5,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_Rp116_2,DeLTA,Rp116_2.mp3,DeLTA_mp3_boost_8dB/Rp116_2.mp3,CC-BY-4.0,5,2,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
DeLTA_sc103_2,DeLTA,sc103_2.mp3,DeLTA_mp3_boost_8dB/sc103_2.mp3,CC-BY-4.0,5,3,4.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Ts423_3,DeLTA,Ts423_3.mp3,DeLTA_mp3_boost_8dB/Ts423_3.mp3,CC-BY-4.0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
DeLTA_Rf139_2,DeLTA,Rf139_2.mp3,DeLTA_mp3_boost_8dB/Rf139_2.mp3,CC-BY-4.0,5,4,3.8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT319_1,DeLTA,CT319_1.mp3,DeLTA_mp3_boost_8dB/CT319_1.mp3,CC-BY-4.0,5,3,5.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DeLTA_CT508_2,DeLTA,CT508_2.mp3,DeLTA_mp3_boost_8dB/CT508_2.mp3,CC-BY-4.0,5,3,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_ET113_2,DeLTA,ET113_2.mp3,DeLTA_mp3_boost_8dB/ET113_2.mp3,CC-BY-4.0,5,4,4.6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DeLTA_CT403_2,DeLTA,CT403_2.mp3,DeLTA_mp3_boost_8dB/CT403_2.mp3,CC-BY-4.0,5,2,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_cp0_1,DeLTA,cp0_1.mp3,DeLTA_mp3_boost_8dB/cp0_1.mp3,CC-BY-4.0,5,2,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_MC540_2,DeLTA,MC540_2.mp3,DeLTA_mp3_boost_8dB/MC540_2.mp3,CC-BY-4.0,4,3,2.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_MC527_2,DeLTA,MC527_2.mp3,DeLTA_mp3_boost_8dB/MC527_2.mp3,CC-BY-4.0,4,3,2.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DeLTA_PL402_2,DeLTA,PL402_2.mp3,DeLTA_mp3_boost_8dB/PL402_2.mp3,CC-BY-4.0,4,2,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DeLTA_PL339_2,DeLTA,PL339_2.mp3,DeLTA_mp3_boost_8dB/PL339_2.mp3,CC-BY-4.0,4,3,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
DeLTA_MC512_1,DeLTA,MC512_1.mp3,DeLTA_mp3_boost_8dB/MC512_1.mp3,CC-BY-4.0,4,3,3.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_CT508_1,DeLTA,CT508_1.mp3,DeLTA_mp3_boost_8dB/CT508_1.mp3,CC-BY-4.0,4,3,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_Rf211_1,DeLTA,Rf211_1.mp3,DeLTA_mp3_boost_8dB/Rf211_1.mp3,CC-BY-4.0,4,2,2.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_PL332_2,DeLTA,PL332_2.mp3,DeLTA_mp3_boost_8dB/PL332_2.mp3,CC-BY-4.0,4,4,2.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
DeLTA_sr105_2,DeLTA,sr105_2.mp3,DeLTA_mp3_boost_8dB/sr105_2.mp3,CC-BY-4.0,4,5,4.25,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RF317_2,DeLTA,RF317_2.mp3,DeLTA_mp3_boost_8dB/RF317_2.mp3,CC-BY-4.0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_2cv61_1,DeLTA,2cv61_1.mp3,DeLTA_mp3_boost_8dB/2cv61_1.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_Rf214_2,DeLTA,Rf214_2.mp3,DeLTA_mp3_boost_8dB/Rf214_2.mp3,CC-BY-4.0,4,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_m23_2,DeLTA,m23_2.mp3,DeLTA_mp3_boost_8dB/m23_2.mp3,CC-BY-4.0,4,6,3.75,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
DeLTA_Pl220_2,DeLTA,Pl220_2.mp3,DeLTA_mp3_boost_8dB/Pl220_2.mp3,CC-BY-4.0,4,3,2.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RF338_2,DeLTA,RF338_2.mp3,DeLTA_mp3_boost_8dB/RF338_2.mp3,CC-BY-4.0,4,4,1.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_NP129_2,DeLTA,NP129_2.mp3,DeLTA_mp3_boost_8dB/NP129_2.mp3,CC-BY-4.0,4,2,1.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SM418_1,DeLTA,SM418_1.mp3,DeLTA_mp3_boost_8dB/SM418_1.mp3,CC-BY-4.0,4,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SM418_2,DeLTA,SM418_2.mp3,DeLTA_mp3_boost_8dB/SM418_2.mp3,CC-BY-4.0,4,3,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_MG304_1,DeLTA,MG304_1.mp3,DeLTA_mp3_boost_8dB/MG304_1.mp3,CC-BY-4.0,4,2,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RS434_1,DeLTA,RS434_1.mp3,DeLTA_mp3_boost_8dB/RS434_1.mp3,CC-BY-4.0,4,2,2.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rp227_1,DeLTA,Rp227_1.mp3,DeLTA_mp3_boost_8dB/Rp227_1.mp3,CC-BY-4.0,4,5,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sc122_2,DeLTA,sc122_2.mp3,DeLTA_mp3_boost_8dB/sc122_2.mp3,CC-BY-4.0,4,5,3.25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_RF313_2,DeLTA,RF313_2.mp3,DeLTA_mp3_boost_8dB/RF313_2.mp3,CC-BY-4.0,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm213_2,DeLTA,tm213_2.mp3,DeLTA_mp3_boost_8dB/tm213_2.mp3,CC-BY-4.0,4,4,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Rs121_2,DeLTA,Rs121_2.mp3,DeLTA_mp3_boost_8dB/Rs121_2.mp3,CC-BY-4.0,4,5,5.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
DeLTA_ts212_1,DeLTA,ts212_1.mp3,DeLTA_mp3_boost_8dB/ts212_1.mp3,CC-BY-4.0,4,3,1.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_cp9_1,DeLTA,cp9_1.mp3,DeLTA_mp3_boost_8dB/cp9_1.mp3,CC-BY-4.0,4,2,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sc101_2,DeLTA,sc101_2.mp3,DeLTA_mp3_boost_8dB/sc101_2.mp3,CC-BY-4.0,4,4,3.25,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sc131_2,DeLTA,sc131_2.mp3,DeLTA_mp3_boost_8dB/sc131_2.mp3,CC-BY-4.0,4,4,4.75,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
DeLTA_MC517_1,DeLTA,MC517_1.mp3,DeLTA_mp3_boost_8dB/MC517_1.mp3,CC-BY-4.0,4,3,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_tm215_1,DeLTA,tm215_1.mp3,DeLTA_mp3_boost_8dB/tm215_1.mp3,CC-BY-4.0,4,6,4.5,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_Mc324_2,DeLTA,Mc324_2.mp3,DeLTA_mp3_boost_8dB/Mc324_2.mp3,CC-BY-4.0,4,5,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
DeLTA_Mc416_1,DeLTA,Mc416_1.mp3,DeLTA_mp3_boost_8dB/Mc416_1.mp3,CC-BY-4.0,4,4,1.75,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_CT203_2,DeLTA,CT203_2.mp3,DeLTA_mp3_boost_8dB/CT203_2.mp3,CC-BY-4.0,4,4,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RP318_1,DeLTA,RP318_1.mp3,DeLTA_mp3_boost_8dB/RP318_1.mp3,CC-BY-4.0,4,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
DeLTA_CT101_2,DeLTA,CT101_2.mp3,DeLTA_mp3_boost_8dB/CT101_2.mp3,CC-BY-4.0,4,6,4.25,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
DeLTA_sc113_2,DeLTA,sc113_2.mp3,DeLTA_mp3_boost_8dB/sc113_2.mp3,CC-BY-4.0,4,4,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_MG205_2,DeLTA,MG205_2.mp3,DeLTA_mp3_boost_8dB/MG205_2.mp3,CC-BY-4.0,4,4,5.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DeLTA_cv38_2,DeLTA,cv38_2.mp3,DeLTA_mp3_boost_8dB/cv38_2.mp3,CC-BY-4.0,4,4,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_sr137_2,DeLTA,sr137_2.mp3,DeLTA_mp3_boost_8dB/sr137_2.mp3,CC-BY-4.0,4,4,4.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_Rf204_1,DeLTA,Rf204_1.mp3,DeLTA_mp3_boost_8dB/Rf204_1.mp3,CC-BY-4.0,4,1,1.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_PL305_1,DeLTA,PL305_1.mp3,DeLTA_mp3_boost_8dB/PL305_1.mp3,CC-BY-4.0,4,1,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_PL438_1,DeLTA,PL438_1.mp3,DeLTA_mp3_boost_8dB/PL438_1.mp3,CC-BY-4.0,4,1,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Ts411_1,DeLTA,Ts411_1.mp3,DeLTA_mp3_boost_8dB/Ts411_1.mp3,CC-BY-4.0,4,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_SC203_2,DeLTA,SC203_2.mp3,DeLTA_mp3_boost_8dB/SC203_2.mp3,CC-BY-4.0,4,2,1.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_CT518_2,DeLTA,CT518_2.mp3,DeLTA_mp3_boost_8dB/CT518_2.mp3,CC-BY-4.0,4,2,1.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_MC512_2,DeLTA,MC512_2.mp3,DeLTA_mp3_boost_8dB/MC512_2.mp3,CC-BY-4.0,4,2,1.25,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rs223_2,DeLTA,Rs223_2.mp3,DeLTA_mp3_boost_8dB/Rs223_2.mp3,CC-BY-4.0,4,3,3.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_cp14_1,DeLTA,cp14_1.mp3,DeLTA_mp3_boost_8dB/cp14_1.mp3,CC-BY-4.0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_MG303_2,DeLTA,MG303_2.mp3,DeLTA_mp3_boost_8dB/MG303_2.mp3,CC-BY-4.0,4,3,1.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_mc102_1,DeLTA,mc102_1.mp3,DeLTA_mp3_boost_8dB/mc102_1.mp3,CC-BY-4.0,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Rf205_2,DeLTA,Rf205_2.mp3,DeLTA_mp3_boost_8dB/Rf205_2.mp3,CC-BY-4.0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_ET436_2,DeLTA,ET436_2.mp3,DeLTA_mp3_boost_8dB/ET436_2.mp3,CC-BY-4.0,4,2,2.5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_PL430_1,DeLTA,PL430_1.mp3,DeLTA_mp3_boost_8dB/PL430_1.mp3,CC-BY-4.0,4,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_tm208_1,DeLTA,tm208_1.mp3,DeLTA_mp3_boost_8dB/tm208_1.mp3,CC-BY-4.0,4,4,6.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
DeLTA_ML206_2,DeLTA,ML206_2.mp3,DeLTA_mp3_boost_8dB/ML206_2.mp3,CC-BY-4.0,4,2,3.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_RP313_1,DeLTA,RP313_1.mp3,DeLTA_mp3_boost_8dB/RP313_1.mp3,CC-BY-4.0,4,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_Pl210_1,DeLTA,Pl210_1.mp3,DeLTA_mp3_boost_8dB/Pl210_1.mp3,CC-BY-4.0,4,2,3.25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_ET420_1,DeLTA,ET420_1.mp3,DeLTA_mp3_boost_8dB/ET420_1.mp3,CC-BY-4.0,4,1,4.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_CT123_2,DeLTA,CT123_2.mp3,DeLTA_mp3_boost_8dB/CT123_2.mp3,CC-BY-4.0,4,3,5.25,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
