response_id,clip_id,participant_id,recording,start_time_excel,end_time_excel,gender,age,experiment_id,version,tree_node_key,annoyance,source_aircraft,source_bells,source_bird_tweet,source_bus,source_car,source_children,source_construction,source_dog_bark,source_footsteps,source_general_traffic,source_horn,source_laughter,source_motorcycle,source_music,source_non_identifiable,source_other,source_rail,source_rustling_leaves,source_screeching_brakes,source_shouting,source_siren,source_speech,source_ventilation,source_water
DeLTA_009647,DeLTA_ET438_2,4a5c2,ET438_2.mp3,44383.5,44383.5,Female,30,43876,39,task-uikm,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009648,DeLTA_NP132_1,4a5c2,NP132_1.mp3,44383.5,44383.5,Female,30,43876,39,task-uikm,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_009649,DeLTA_RP304_2,4a5c2,RP304_2.mp3,44383.5,44383.5,Female,30,43876,39,task-uikm,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009650,DeLTA_RF335_1,4a5c2,RF335_1.mp3,44383.5,44383.5,Female,30,43876,39,task-uikm,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
DeLTA_009651,DeLTA_NP132_1,4a0e1,NP132_1.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009652,DeLTA_Pl222_1,4a0e1,Pl222_1.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009653,DeLTA_Rp210_1,4a0e1,Rp210_1.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
DeLTA_009654,DeLTA_RP304_2,4a0e1,RP304_2.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009655,DeLTA_ET419_2,4a0e1,ET419_2.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009656,DeLTA_ts236_2,4a0e1,ts236_2.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_009657,DeLTA_ET438_2,4a0e1,ET438_2.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009658,DeLTA_ET222_2,4a0e1,ET222_2.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009659,DeLTA_RF335_1,4a0e1,RF335_1.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
DeLTA_009660,DeLTA_TM418_2,4a0e1,TM418_2.mp3,44382.6,44382.6,Male,25,43876,39,task-uikm,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009661,DeLTA_ML104_2,33251,ML104_2.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_009662,DeLTA_Rs228_1,33251,Rs228_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009663,DeLTA_CT123_1,33251,CT123_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009664,DeLTA_RF310_1,33251,RF310_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DeLTA_009665,DeLTA_CT116_1,33251,CT116_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009666,DeLTA_ts226_2,33251,ts226_2.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_009667,DeLTA_Rf222_1,33251,Rf222_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009668,DeLTA_SR202_1,33251,SR202_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
DeLTA_009669,DeLTA_Rf104_1,33251,Rf104_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009670,DeLTA_m211_1,33251,m211_1.mp3,44382.9,44382.9,Female,27,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009671,DeLTA_Rs228_1,b41ef,Rs228_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009672,DeLTA_CT116_1,b41ef,CT116_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
DeLTA_009673,DeLTA_ts226_2,b41ef,ts226_2.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_009674,DeLTA_SR202_1,b41ef,SR202_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009675,DeLTA_Rf104_1,b41ef,Rf104_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009676,DeLTA_CT123_1,b41ef,CT123_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009677,DeLTA_Rf222_1,b41ef,Rf222_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009678,DeLTA_m211_1,b41ef,m211_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009679,DeLTA_RF310_1,b41ef,RF310_1.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009680,DeLTA_ML104_2,b41ef,ML104_2.mp3,44383.5,44383.5,Female,25,43876,39,task-uo6p,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_009681,DeLTA_SR202_1,3f012,SR202_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009682,DeLTA_RF310_1,3f012,RF310_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009683,DeLTA_Rf104_1,3f012,Rf104_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009684,DeLTA_Rf222_1,3f012,Rf222_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009685,DeLTA_CT116_1,3f012,CT116_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009686,DeLTA_ts226_2,3f012,ts226_2.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009687,DeLTA_ML104_2,3f012,ML104_2.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009688,DeLTA_Rs228_1,3f012,Rs228_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009689,DeLTA_CT123_1,3f012,CT123_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009690,DeLTA_m211_1,3f012,m211_1.mp3,44383.5,44383.5,Male,38,43876,39,task-uo6p,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009691,DeLTA_ts226_2,435a2,ts226_2.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009692,DeLTA_Rf222_1,435a2,Rf222_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009693,DeLTA_RF310_1,435a2,RF310_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_009694,DeLTA_m211_1,435a2,m211_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_009695,DeLTA_SR202_1,435a2,SR202_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009696,DeLTA_ML104_2,435a2,ML104_2.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
DeLTA_009697,DeLTA_Rf104_1,435a2,Rf104_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009698,DeLTA_Rs228_1,435a2,Rs228_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009699,DeLTA_CT116_1,435a2,CT116_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
DeLTA_009700,DeLTA_CT123_1,435a2,CT123_1.mp3,44383.5,44383.5,Male,37,43876,39,task-uo6p,4,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_009701,DeLTA_Rs228_1,64ba2,Rs228_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,3,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009702,DeLTA_Rf222_1,64ba2,Rf222_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
DeLTA_009703,DeLTA_ts226_2,64ba2,ts226_2.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009704,DeLTA_CT116_1,64ba2,CT116_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,8,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
DeLTA_009705,DeLTA_SR202_1,64ba2,SR202_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009706,DeLTA_CT123_1,64ba2,CT123_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_009707,DeLTA_m211_1,64ba2,m211_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
DeLTA_009708,DeLTA_ML104_2,64ba2,ML104_2.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
DeLTA_009709,DeLTA_RF310_1,64ba2,RF310_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_009710,DeLTA_Rf104_1,64ba2,Rf104_1.mp3,44383.7,44383.7,Male,29,43876,39,task-uo6p,3,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009711,DeLTA_Mc206_2,73b6c,Mc206_2.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009712,DeLTA_TM403_1,73b6c,TM403_1.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_009713,DeLTA_MC502_2,73b6c,MC502_2.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
DeLTA_009714,DeLTA_Rp138_2,73b6c,Rp138_2.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_009715,DeLTA_bib5_2,73b6c,bib5_2.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_009716,DeLTA_Rs126_1,73b6c,Rs126_1.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009717,DeLTA_TM417_1,73b6c,TM417_1.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
DeLTA_009718,DeLTA_sr111_1,73b6c,sr111_1.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_009719,DeLTA_SM509_2,73b6c,SM509_2.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_009720,DeLTA_RS413_1,73b6c,RS413_1.mp3,44382.5,44382.5,Male,23,43876,39,task-up33,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_009721,DeLTA_MC502_2,ef36c,MC502_2.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
DeLTA_009722,DeLTA_Rs126_1,ef36c,Rs126_1.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,4,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009723,DeLTA_SM509_2,ef36c,SM509_2.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_009724,DeLTA_Mc206_2,ef36c,Mc206_2.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
DeLTA_009725,DeLTA_TM403_1,ef36c,TM403_1.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
DeLTA_009726,DeLTA_RS413_1,ef36c,RS413_1.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
DeLTA_009727,DeLTA_TM417_1,ef36c,TM417_1.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009728,DeLTA_Rp138_2,ef36c,Rp138_2.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009729,DeLTA_sr111_1,ef36c,sr111_1.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
DeLTA_009730,DeLTA_bib5_2,ef36c,bib5_2.mp3,44383.4,44383.4,Female,30,43876,39,task-up33,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
DeLTA_009731,DeLTA_TM417_1,83cb6,TM417_1.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009732,DeLTA_Mc206_2,83cb6,Mc206_2.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_009733,DeLTA_SM509_2,83cb6,SM509_2.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
DeLTA_009734,DeLTA_Rs126_1,83cb6,Rs126_1.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
DeLTA_009735,DeLTA_sr111_1,83cb6,sr111_1.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
DeLTA_009736,DeLTA_bib5_2,83cb6,bib5_2.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
DeLTA_009737,DeLTA_MC502_2,83cb6,MC502_2.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DeLTA_009738,DeLTA_TM403_1,83cb6,TM403_1.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,6,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
DeLTA_009739,DeLTA_RS413_1,83cb6,RS413_1.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
DeLTA_009740,DeLTA_Rp138_2,83cb6,Rp138_2.mp3,44383.5,44383.5,Male,29,43876,39,task-up33,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009741,DeLTA_RS413_1,4e538,RS413_1.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
DeLTA_009742,DeLTA_bib5_2,4e538,bib5_2.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009743,DeLTA_TM417_1,4e538,TM417_1.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_009744,DeLTA_MC502_2,4e538,MC502_2.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
DeLTA_009745,DeLTA_Rs126_1,4e538,Rs126_1.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009746,DeLTA_SM509_2,4e538,SM509_2.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DeLTA_009747,DeLTA_Mc206_2,4e538,Mc206_2.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
DeLTA_009748,DeLTA_TM403_1,4e538,TM403_1.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DeLTA_009749,DeLTA_sr111_1,4e538,sr111_1.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
DeLTA_009750,DeLTA_Rp138_2,4e538,Rp138_2.mp3,44383.5,44383.5,Male,21,43876,39,task-up33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
DeLTA_009751,DeLTA_ET108_2,827a2,ET108_2.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009752,DeLTA_SM311_1,827a2,SM311_1.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009753,DeLTA_Rp232_1,827a2,Rp232_1.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DeLTA_009754,DeLTA_Pl102_1,827a2,Pl102_1.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,7,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DeLTA_009755,DeLTA_ET425_2,827a2,ET425_2.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,5,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009756,DeLTA_TS504_2,827a2,TS504_2.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,3,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009757,DeLTA_ET307_2,827a2,ET307_2.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,4,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DeLTA_009758,DeLTA_AM06_1,827a2,AM06_1.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
DeLTA_009759,DeLTA_sr146_2,827a2,sr146_2.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DeLTA_009760,DeLTA_NP134_1,827a2,NP134_1.mp3,44383.4,44383.4,Female,21,43876,39,task-upjt,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
DeLTA_009761,DeLTA_TS504_2,6d51c,TS504_2.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009762,DeLTA_Rp232_1,6d51c,Rp232_1.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009763,DeLTA_ET307_2,6d51c,ET307_2.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009764,DeLTA_NP134_1,6d51c,NP134_1.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009765,DeLTA_sr146_2,6d51c,sr146_2.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009766,DeLTA_ET108_2,6d51c,ET108_2.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DeLTA_009767,DeLTA_AM06_1,6d51c,AM06_1.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DeLTA_009768,DeLTA_SM311_1,6d51c,SM311_1.mp3,44383.5,44383.5,Female,32,43876,39,task-upjt,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
