clip_id,dataset_id,LocationID,SessionID,GroupID,latitude,longitude,binaural_start_s,binaural_end_s,audio_asset,video_asset,split,licence_spdx,n_responses,mean_PAQ1_pleasant,mean_PAQ2_vibrant,mean_PAQ3_eventful,mean_PAQ4_chaotic,mean_PAQ5_annoying,mean_PAQ6_monotonous,mean_PAQ7_uneventful,mean_PAQ8_calm,mean_ISOPleasant,mean_ISOEventful,LAeq_dBA,loudness_N_sone,sharpness_S_acum,roughness_R_asper,fluctuation_strength_F_vacil,tonality_T_tu
ISD_ZhongshanPark_ZhongshanPark4_ZP4032,ISD,ZhongshanPark,ZhongshanPark4,ZP4032,,,0.0,,ISD_ZhongshanPark_ZP4032_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,5.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,0.7071,0.2071,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4033,ISD,ZhongshanPark,ZhongshanPark4,ZP4033,,,0.0,,ISD_ZhongshanPark_ZP4033_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,0.3536,0.0429,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4034,ISD,ZhongshanPark,ZhongshanPark4,ZP4034,,,0.0,,ISD_ZhongshanPark_ZP4034_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,5.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,0.5607,-0.25,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4035,ISD,ZhongshanPark,ZhongshanPark4,ZP4035,,,0.0,,ISD_ZhongshanPark_ZP4035_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.2071,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4036,ISD,ZhongshanPark,ZhongshanPark4,ZP4036,,,0.0,,ISD_ZhongshanPark_ZP4036_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,5.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,0.5607,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4037,ISD,ZhongshanPark,ZhongshanPark4,ZP4037,,,0.0,,ISD_ZhongshanPark_ZP4037_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,-0.0303,-0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4038,ISD,ZhongshanPark,ZhongshanPark4,ZP4038,,,0.0,,ISD_ZhongshanPark_ZP4038_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,0.3232,0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4039,ISD,ZhongshanPark,ZhongshanPark4,ZP4039,,,0.0,,ISD_ZhongshanPark_ZP4039_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,0.3232,-0.2803,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4040,ISD,ZhongshanPark,ZhongshanPark4,ZP4040,,,0.0,,ISD_ZhongshanPark_ZP4040_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,-0.3536,0.25,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4041,ISD,ZhongshanPark,ZhongshanPark4,ZP4041,,,0.0,,ISD_ZhongshanPark_ZP4041_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,0.4268,0.0303,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4042,ISD,ZhongshanPark,ZhongshanPark4,ZP4042,,,0.0,,ISD_ZhongshanPark_ZP4042_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,5.0,2.0,3.0,5.0,3.0,4.0,4.0,3.0,-0.0858,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4043,ISD,ZhongshanPark,ZhongshanPark4,ZP4043,,,0.0,,ISD_ZhongshanPark_ZP4043_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,5.0,4.0,2.0,2.0,1.0,3.0,3.0,3.0,0.5607,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4044,ISD,ZhongshanPark,ZhongshanPark4,ZP4044,,,0.0,,ISD_ZhongshanPark_ZP4044_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4045,ISD,ZhongshanPark,ZhongshanPark4,ZP4045,,,0.0,,ISD_ZhongshanPark_ZP4045_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,0.1036,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4046,ISD,ZhongshanPark,ZhongshanPark4,ZP4046,,,0.0,,ISD_ZhongshanPark_ZP4046_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,2.0,1.0,3.0,2.0,1.0,4.0,2.0,0.1036,-0.1642,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4047,ISD,ZhongshanPark,ZhongshanPark4,ZP4047,,,0.0,,ISD_ZhongshanPark_ZP4047_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,5.0,2.0,4.0,3.0,2.0,2.0,1.0,0.0,0.4393,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4048,ISD,ZhongshanPark,ZhongshanPark4,ZP4048,,,0.0,,ISD_ZhongshanPark_ZP4048_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,2.0,2.0,3.0,3.0,4.0,3.0,3.0,-0.25,-0.25,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4049,ISD,ZhongshanPark,ZhongshanPark4,ZP4049,,,0.0,,ISD_ZhongshanPark_ZP4049_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,-0.6036,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4050,ISD,ZhongshanPark,ZhongshanPark4,ZP4050,,,0.0,,ISD_ZhongshanPark_ZP4050_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,0.2803,-0.2803,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4051,ISD,ZhongshanPark,ZhongshanPark4,ZP4051,,,0.0,,ISD_ZhongshanPark_ZP4051_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,1.0,2.0,2.0,5.0,3.0,0.5,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4052,ISD,ZhongshanPark,ZhongshanPark4,ZP4052,,,0.0,,ISD_ZhongshanPark_ZP4052_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,0.3536,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4053,ISD,ZhongshanPark,ZhongshanPark4,ZP4053,,,0.0,,ISD_ZhongshanPark_ZP4053_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,0.0303,0.1161,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4054,ISD,ZhongshanPark,ZhongshanPark4,ZP4054,,,0.0,,ISD_ZhongshanPark_ZP4054_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,0.2071,-0.3536,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4055,ISD,ZhongshanPark,ZhongshanPark4,ZP4055,,,0.0,,ISD_ZhongshanPark_ZP4055_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,0.3536,0.25,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4056,ISD,ZhongshanPark,ZhongshanPark4,ZP4056,,,0.0,,ISD_ZhongshanPark_ZP4056_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,0.2803,-0.0303,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4057,ISD,ZhongshanPark,ZhongshanPark4,ZP4057,,,0.0,,ISD_ZhongshanPark_ZP4057_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,0.3536,0.1464,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4058,ISD,ZhongshanPark,ZhongshanPark4,ZP4058,,,0.0,,ISD_ZhongshanPark_ZP4058_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,-0.0732,-0.0303,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4059,ISD,ZhongshanPark,ZhongshanPark4,ZP4059,,,0.0,,ISD_ZhongshanPark_ZP4059_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0303,0.0126,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4060,ISD,ZhongshanPark,ZhongshanPark4,ZP4060,,,0.0,,ISD_ZhongshanPark_ZP4060_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,4.0,4.0,3.0,2.0,2.0,2.0,-0.0732,0.4268,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4061,ISD,ZhongshanPark,ZhongshanPark4,ZP4061,,,0.0,,ISD_ZhongshanPark_ZP4061_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,0.3536,0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4062,ISD,ZhongshanPark,ZhongshanPark4,ZP4062,,,0.0,,ISD_ZhongshanPark_ZP4062_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,0.1768,0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4063,ISD,ZhongshanPark,ZhongshanPark4,ZP4063,,,0.0,,ISD_ZhongshanPark_ZP4063_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,0.1464,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4064,ISD,ZhongshanPark,ZhongshanPark4,ZP4064,,,0.0,,ISD_ZhongshanPark_ZP4064_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,0.25,0.1464,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4065,ISD,ZhongshanPark,ZhongshanPark4,ZP4065,,,0.0,,ISD_ZhongshanPark_ZP4065_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0607,0.1464,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4066,ISD,ZhongshanPark,ZhongshanPark4,ZP4066,,,0.0,,ISD_ZhongshanPark_ZP4066_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,1.0,1.0,2.0,3.0,3.0,5.0,0.4697,-0.4268,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4067,ISD,ZhongshanPark,ZhongshanPark4,ZP4067,,,0.0,,ISD_ZhongshanPark_ZP4067_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,0.1339,-0.1339,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4068,ISD,ZhongshanPark,ZhongshanPark4,ZP4068,,,0.0,,ISD_ZhongshanPark_ZP4068_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,0.4268,-0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4069,ISD,ZhongshanPark,ZhongshanPark4,ZP4069,,,0.0,,ISD_ZhongshanPark_ZP4069_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,0.4268,-0.1768,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4070,ISD,ZhongshanPark,ZhongshanPark4,ZP4070,,,0.0,,ISD_ZhongshanPark_ZP4070_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,-0.0732,0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4071,ISD,ZhongshanPark,ZhongshanPark4,ZP4071,,,0.0,,ISD_ZhongshanPark_ZP4071_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,0.4571,0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4072,ISD,ZhongshanPark,ZhongshanPark4,ZP4072,,,0.0,,ISD_ZhongshanPark_ZP4072_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,0.25,-0.3536,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4073,ISD,ZhongshanPark,ZhongshanPark4,ZP4073,,,0.0,,ISD_ZhongshanPark_ZP4073_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,3.0,2.0,4.0,4.0,3.0,3.0,1.0,-0.4268,0.1161,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4074,ISD,ZhongshanPark,ZhongshanPark4,ZP4074,,,0.0,,ISD_ZhongshanPark_ZP4074_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,0.1036,0.2929,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4075,ISD,ZhongshanPark,ZhongshanPark4,ZP4075,,,0.0,,ISD_ZhongshanPark_ZP4075_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,-0.1036,0.0858,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4076,ISD,ZhongshanPark,ZhongshanPark4,ZP4076,,,0.0,,ISD_ZhongshanPark_ZP4076_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,0.2803,-0.0303,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4077,ISD,ZhongshanPark,ZhongshanPark4,ZP4077,,,0.0,,ISD_ZhongshanPark_ZP4077_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,0.3536,-0.1464,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4078,ISD,ZhongshanPark,ZhongshanPark4,ZP4078,,,0.0,,ISD_ZhongshanPark_ZP4078_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,0.3536,0.1464,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4079,ISD,ZhongshanPark,ZhongshanPark4,ZP4079,,,0.0,,ISD_ZhongshanPark_ZP4079_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,0.3536,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4080,ISD,ZhongshanPark,ZhongshanPark4,ZP4080,,,0.0,,ISD_ZhongshanPark_ZP4080_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,1.0,1.0,2.0,4.0,4.0,0.6768,-0.2803,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4081,ISD,ZhongshanPark,ZhongshanPark4,ZP4081,,,0.0,,ISD_ZhongshanPark_ZP4081_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,4.0,1.0,3.0,2.0,4.0,3.0,0.2929,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4082,ISD,ZhongshanPark,ZhongshanPark4,ZP4082,,,0.0,,ISD_ZhongshanPark_ZP4082_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.1768,0.1768,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4083,ISD,ZhongshanPark,ZhongshanPark4,ZP4083,,,0.0,,ISD_ZhongshanPark_ZP4083_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,0.3536,-0.0429,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4084,ISD,ZhongshanPark,ZhongshanPark4,ZP4084,,,0.0,,ISD_ZhongshanPark_ZP4084_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,3.0,2.0,2.0,3.0,4.0,1.0,0.0303,-0.0303,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4085,ISD,ZhongshanPark,ZhongshanPark4,ZP4085,,,0.0,,ISD_ZhongshanPark_ZP4085_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,1.0,2.0,2.0,4.0,4.0,0.5732,-0.2803,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4086,ISD,ZhongshanPark,ZhongshanPark4,ZP4086,,,0.0,,ISD_ZhongshanPark_ZP4086_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,3.0,2.0,3.0,2.0,2.0,4.0,4.0,0.3536,-0.2071,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4087,ISD,ZhongshanPark,ZhongshanPark4,ZP4087,,,0.0,,ISD_ZhongshanPark_ZP4087_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,0.2803,0.1768,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4088,ISD,ZhongshanPark,ZhongshanPark4,ZP4088,,,0.0,,ISD_ZhongshanPark_ZP4088_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,0.4571,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4089,ISD,ZhongshanPark,ZhongshanPark4,ZP4089,,,0.0,,ISD_ZhongshanPark_ZP4089_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,0.5732,0.0303,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4090,ISD,ZhongshanPark,ZhongshanPark4,ZP4090,,,0.0,,ISD_ZhongshanPark_ZP4090_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,0.25,-0.1464,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4091,ISD,ZhongshanPark,ZhongshanPark4,ZP4091,,,0.0,,ISD_ZhongshanPark_ZP4091_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4092,ISD,ZhongshanPark,ZhongshanPark4,ZP4092,,,0.0,,ISD_ZhongshanPark_ZP4092_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,1.0,1.0,3.0,2.0,1.0,4.0,4.0,4.0,-0.0732,-0.4697,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4093,ISD,ZhongshanPark,ZhongshanPark4,ZP4093,,,0.0,,ISD_ZhongshanPark_ZP4093_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4094,ISD,ZhongshanPark,ZhongshanPark4,ZP4094,,,0.0,,ISD_ZhongshanPark_ZP4094_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,4.0,2.0,2.0,2.0,4.0,3.0,0.3232,0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4095,ISD,ZhongshanPark,ZhongshanPark4,ZP4095,,,0.0,,ISD_ZhongshanPark_ZP4095_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,0.2803,-0.0303,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4096,ISD,ZhongshanPark,ZhongshanPark4,ZP4096,,,0.0,,ISD_ZhongshanPark_ZP4096_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,0.3964,-0.25,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4097,ISD,ZhongshanPark,ZhongshanPark4,ZP4097,,,0.0,,ISD_ZhongshanPark_ZP4097_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,0.3536,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4098,ISD,ZhongshanPark,ZhongshanPark4,ZP4098,,,0.0,,ISD_ZhongshanPark_ZP4098_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,0.3232,-0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4099,ISD,ZhongshanPark,ZhongshanPark4,ZP4099,,,0.0,,ISD_ZhongshanPark_ZP4099_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,3.0,3.0,4.0,4.0,3.0,2.0,2.0,-0.3536,0.25,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4100,ISD,ZhongshanPark,ZhongshanPark4,ZP4100,,,0.0,,ISD_ZhongshanPark_ZP4100_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,-0.2803,0.2197,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4101,ISD,ZhongshanPark,ZhongshanPark4,ZP4101,,,0.0,,ISD_ZhongshanPark_ZP4101_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4102,ISD,ZhongshanPark,ZhongshanPark4,ZP4102,,,0.0,,ISD_ZhongshanPark_ZP4102_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,3.0,2.0,1.0,2.0,3.0,3.0,0.5303,0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4103,ISD,ZhongshanPark,ZhongshanPark4,ZP4103,,,0.0,,ISD_ZhongshanPark_ZP4103_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,0.1339,-0.1768,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4104,ISD,ZhongshanPark,ZhongshanPark4,ZP4104,,,0.0,,ISD_ZhongshanPark_ZP4104_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,-0.3964,-0.0607,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4105,ISD,ZhongshanPark,ZhongshanPark4,ZP4105,,,0.0,,ISD_ZhongshanPark_ZP4105_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0732,0.0732,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4106,ISD,ZhongshanPark,ZhongshanPark4,ZP4106,,,0.0,,ISD_ZhongshanPark_ZP4106_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,0.5,-0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4107,ISD,ZhongshanPark,ZhongshanPark4,ZP4107,,,0.0,,ISD_ZhongshanPark_ZP4107_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,2.0,2.0,3.0,4.0,2.0,3.0,2.0,3.0,-0.1464,0.1036,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4108,ISD,ZhongshanPark,ZhongshanPark4,ZP4108,,,0.0,,ISD_ZhongshanPark_ZP4108_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,4.0,2.0,1.0,2.0,4.0,4.0,0.6036,0.0,,,,,,
ISD_ZhongshanPark_ZhongshanPark4_ZP4109,ISD,ZhongshanPark,ZhongshanPark4,ZP4109,,,0.0,,ISD_ZhongshanPark_ZP4109_binaural,ISD_ZhongshanPark_ZhongshanPark4_360,,CC-BY-4.0,1,4.0,4.0,2.0,4.0,4.0,3.0,2.0,4.0,0.0732,0.0732,,,,,,
