response_id,clip_id,participant_id,language,PAQ1_pleasant,PAQ2_vibrant,PAQ3_eventful,PAQ4_chaotic,PAQ5_annoying,PAQ6_monotonous,PAQ7_uneventful,PAQ8_calm,ISOPleasant,ISOEventful,age,gender
ISD_DadongSquare_DadongSquare3_DSQ3021_RGHC21,ISD_DadongSquare_DadongSquare3_DSQ3021,GHC21,cmn,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,0.0,-0.0607,58.0,1
ISD_DadongSquare_DadongSquare3_DSQ3022_RGHC22,ISD_DadongSquare_DadongSquare3_DSQ3022,GHC22,cmn,4.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,0.4268,-0.1768,75.0,1
ISD_DadongSquare_DadongSquare3_DSQ3023_RGHC23,ISD_DadongSquare_DadongSquare3_DSQ3023,GHC23,cmn,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,0.1464,0.0,85.0,2
ISD_DadongSquare_DadongSquare3_DSQ3024_RGHC24,ISD_DadongSquare_DadongSquare3_DSQ3024,GHC24,cmn,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,0.5,0.0,66.0,1
ISD_DadongSquare_DadongSquare3_DSQ3025_RGHC25,ISD_DadongSquare_DadongSquare3_DSQ3025,GHC25,cmn,5.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,0.1339,0.2197,25.0,1
ISD_DadongSquare_DadongSquare3_DSQ3026_RHYY01,ISD_DadongSquare_DadongSquare3_DSQ3026,HYY01,cmn,3.0,5.0,3.0,1.0,2.0,4.0,1.0,3.0,0.3232,0.1339,22.0,2
ISD_DadongSquare_DadongSquare3_DSQ3027_RHYY02,ISD_DadongSquare_DadongSquare3_DSQ3027,HYY02,cmn,5.0,4.0,3.0,4.0,3.0,4.0,5.0,5.0,0.2803,-0.2803,42.0,1
ISD_DadongSquare_DadongSquare3_DSQ3028_RHYY03,ISD_DadongSquare_DadongSquare3_DSQ3028,HYY03,cmn,3.0,3.0,4.0,3.0,3.0,4.0,2.0,2.0,-0.1464,0.2071,50.0,1
ISD_DadongSquare_DadongSquare3_DSQ3029_RHYY04,ISD_DadongSquare_DadongSquare3_DSQ3029,HYY04,cmn,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,0.1768,-0.0732,50.0,2
ISD_DadongSquare_DadongSquare3_DSQ3030_RHYY05,ISD_DadongSquare_DadongSquare3_DSQ3030,HYY05,cmn,1.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,0.0429,-0.1036,62.0,1
ISD_DadongSquare_DadongSquare3_DSQ3031_RHYY06,ISD_DadongSquare_DadongSquare3_DSQ3031,HYY06,cmn,5.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,0.0607,0.25,45.0,1
ISD_DadongSquare_DadongSquare3_DSQ3032_RHYY07,ISD_DadongSquare_DadongSquare3_DSQ3032,HYY07,cmn,4.0,3.0,2.0,4.0,2.0,3.0,4.0,4.0,0.2071,-0.2071,56.0,1
ISD_DadongSquare_DadongSquare3_DSQ3033_RHYY08,ISD_DadongSquare_DadongSquare3_DSQ3033,HYY08,cmn,4.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,0.0607,0.1036,65.0,1
ISD_DadongSquare_DadongSquare3_DSQ3034_RHYY09,ISD_DadongSquare_DadongSquare3_DSQ3034,HYY09,cmn,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,0.1036,0.0429,50.0,2
ISD_DadongSquare_DadongSquare3_DSQ3035_RHYY10,ISD_DadongSquare_DadongSquare3_DSQ3035,HYY10,cmn,5.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,0.5303,0.2197,56.0,1
ISD_DadongSquare_DadongSquare3_DSQ3036_RHYY11,ISD_DadongSquare_DadongSquare3_DSQ3036,HYY11,cmn,5.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,0.4571,0.1893,56.0,1
ISD_DadongSquare_DadongSquare3_DSQ3037_RHYY12,ISD_DadongSquare_DadongSquare3_DSQ3037,HYY12,cmn,4.0,4.0,4.0,3.0,2.0,1.0,4.0,2.0,0.3536,0.2929,24.0,2
ISD_DadongSquare_DadongSquare3_DSQ3038_RHYY13,ISD_DadongSquare_DadongSquare3_DSQ3038,HYY13,cmn,4.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,0.1768,0.4268,68.0,1
ISD_DadongSquare_DadongSquare3_DSQ3039_RHYY14,ISD_DadongSquare_DadongSquare3_DSQ3039,HYY14,cmn,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,0.0732,-0.0732,50.0,2
ISD_DadongSquare_DadongSquare3_DSQ3040_RHYY15,ISD_DadongSquare_DadongSquare3_DSQ3040,HYY15,cmn,5.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,0.091,0.0303,69.0,1
ISD_DadongSquare_DadongSquare3_DSQ3041_RHYY16,ISD_DadongSquare_DadongSquare3_DSQ3041,HYY16,cmn,5.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,0.3839,0.2803,57.0,2
ISD_DadongSquare_DadongSquare3_DSQ3042_RHYY17,ISD_DadongSquare_DadongSquare3_DSQ3042,HYY17,cmn,5.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,0.4571,0.1464,55.0,2
ISD_DadongSquare_DadongSquare3_DSQ3043_RHYY18,ISD_DadongSquare_DadongSquare3_DSQ3043,HYY18,cmn,5.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,0.3839,0.1768,56.0,1
ISD_DadongSquare_DadongSquare3_DSQ3044_RHYY19,ISD_DadongSquare_DadongSquare3_DSQ3044,HYY19,cmn,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,0.4268,0.0732,56.0,1
ISD_DadongSquare_DadongSquare3_DSQ3045_RHYY20,ISD_DadongSquare_DadongSquare3_DSQ3045,HYY20,cmn,5.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,0.1339,0.2803,50.0,2
ISD_DadongSquare_DadongSquare3_DSQ3046_RHYY21,ISD_DadongSquare_DadongSquare3_DSQ3046,HYY21,cmn,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,24.0,1
ISD_DadongSquare_DadongSquare3_DSQ3047_RHYY22,ISD_DadongSquare_DadongSquare3_DSQ3047,HYY22,cmn,5.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,0.4571,0.3536,30.0,1
ISD_DadongSquare_DadongSquare3_DSQ3048_RHYY23,ISD_DadongSquare_DadongSquare3_DSQ3048,HYY23,cmn,4.0,3.0,2.0,3.0,3.0,2.0,4.0,4.0,0.25,-0.2071,56.0,2
ISD_DadongSquare_DadongSquare3_DSQ3049_RHYY24,ISD_DadongSquare_DadongSquare3_DSQ3049,HYY24,cmn,5.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,0.3536,0.1464,24.0,2
ISD_DadongSquare_DadongSquare3_DSQ3050_RLY01,ISD_DadongSquare_DadongSquare3_DSQ3050,LY01,cmn,4.0,4.0,3.0,2.0,1.0,4.0,4.0,5.0,0.5303,-0.3232,24.0,2
ISD_DadongSquare_DadongSquare3_DSQ3051_RLY02,ISD_DadongSquare_DadongSquare3_DSQ3051,LY02,cmn,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,0.0732,-0.0732,22.0,1
ISD_DadongSquare_DadongSquare3_DSQ3052_RLY03,ISD_DadongSquare_DadongSquare3_DSQ3052,LY03,cmn,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,0.0,-0.5,23.0,2
ISD_DadongSquare_DadongSquare3_DSQ3053_RLY04,ISD_DadongSquare_DadongSquare3_DSQ3053,LY04,cmn,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,0.1768,-0.1768,32.0,2
ISD_DadongSquare_DadongSquare3_DSQ3054_RLY05,ISD_DadongSquare_DadongSquare3_DSQ3054,LY05,cmn,2.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,0.2197,0.1768,28.0,2
ISD_DadongSquare_DadongSquare3_DSQ3055_RLY06,ISD_DadongSquare_DadongSquare3_DSQ3055,LY06,cmn,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,0.3536,-0.2071,48.0,1
ISD_DadongSquare_DadongSquare3_DSQ3056_RLY07,ISD_DadongSquare_DadongSquare3_DSQ3056,LY07,cmn,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,0.1768,-0.1768,55.0,2
ISD_DadongSquare_DadongSquare3_DSQ3057_RLY08,ISD_DadongSquare_DadongSquare3_DSQ3057,LY08,cmn,4.0,4.0,2.0,4.0,2.0,2.0,4.0,4.0,0.3536,-0.0607,68.0,1
ISD_DadongSquare_DadongSquare3_DSQ3058_RLY09,ISD_DadongSquare_DadongSquare3_DSQ3058,LY09,cmn,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,-0.5,-0.2071,55.0,2
ISD_DadongSquare_DadongSquare3_DSQ3059_RLY10,ISD_DadongSquare_DadongSquare3_DSQ3059,LY10,cmn,4.0,4.0,2.0,2.0,2.0,3.0,4.0,2.0,0.2803,-0.1339,60.0,2
ISD_DadongSquare_DadongSquare3_DSQ3060_RLY11,ISD_DadongSquare_DadongSquare3_DSQ3060,LY11,cmn,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.1036,68.0,1
ISD_DadongSquare_DadongSquare3_DSQ3061_RLY12,ISD_DadongSquare_DadongSquare3_DSQ3061,LY12,cmn,4.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,0.4268,0.1768,70.0,1
ISD_DadongSquare_DadongSquare3_DSQ3062_RLY13,ISD_DadongSquare_DadongSquare3_DSQ3062,LY13,cmn,4.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,0.1036,0.6464,25.0,1
ISD_DadongSquare_DadongSquare3_DSQ3063_RLY14,ISD_DadongSquare_DadongSquare3_DSQ3063,LY14,cmn,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,0.25,-0.0607,26.0,2
ISD_DadongSquare_DadongSquare3_DSQ3064_RLY15,ISD_DadongSquare_DadongSquare3_DSQ3064,LY15,cmn,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,0.5,0.0,60.0,2
ISD_DadongSquare_DadongSquare3_DSQ3065_RLY16,ISD_DadongSquare_DadongSquare3_DSQ3065,LY16,cmn,3.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,0.25,0.0429,70.0,1
ISD_DadongSquare_DadongSquare3_DSQ3066_RLY17,ISD_DadongSquare_DadongSquare3_DSQ3066,LY17,cmn,4.0,4.0,3.0,2.0,2.0,4.0,3.0,4.0,0.3536,-0.1464,66.0,1
ISD_DadongSquare_DadongSquare3_DSQ3067_RLY18,ISD_DadongSquare_DadongSquare3_DSQ3067,LY18,cmn,3.0,4.0,3.0,3.0,2.0,4.0,3.0,3.0,0.1036,0.0,30.0,1
ISD_DadongSquare_DadongSquare3_DSQ3068_RLY19,ISD_DadongSquare_DadongSquare3_DSQ3068,LY19,cmn,3.0,4.0,3.0,1.0,2.0,2.0,3.0,4.0,0.4697,-0.0732,22.0,1
ISD_DadongSquare_DadongSquare3_DSQ3069_RLY20,ISD_DadongSquare_DadongSquare3_DSQ3069,LY20,cmn,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.2071,25.0,2
ISD_DadongSquare_DadongSquare3_DSQ3070_RLY21,ISD_DadongSquare_DadongSquare3_DSQ3070,LY21,cmn,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.2071,63.0,1
ISD_DadongSquare_DadongSquare3_DSQ3071_RLY22,ISD_DadongSquare_DadongSquare3_DSQ3071,LY22,cmn,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,0.4268,-0.2803,59.0,1
ISD_DadongSquare_DadongSquare3_DSQ3072_RLY23,ISD_DadongSquare_DadongSquare3_DSQ3072,LY23,cmn,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.2071,50.0,2
ISD_DadongSquare_DadongSquare3_DSQ3073_RLY24,ISD_DadongSquare_DadongSquare3_DSQ3073,LY24,cmn,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.2071,69.0,1
ISD_DadongSquare_DadongSquare3_DSQ3074_RLY25,ISD_DadongSquare_DadongSquare3_DSQ3074,LY25,cmn,2.0,3.0,2.0,4.0,4.0,3.0,4.0,2.0,-0.3536,-0.0607,35.0,1
ISD_DadongSquare_DadongSquare3_DSQ3075_RZJ01,ISD_DadongSquare_DadongSquare3_DSQ3075,ZJ01,cmn,4.0,5.0,4.0,1.0,1.0,5.0,5.0,4.0,0.5303,-0.3232,70.0,2
ISD_DadongSquare_DadongSquare3_DSQ3076_RZJ02,ISD_DadongSquare_DadongSquare3_DSQ3076,ZJ02,cmn,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,0.4571,-0.1464,70.0,2
ISD_DadongSquare_DadongSquare3_DSQ3077_RZJ03,ISD_DadongSquare_DadongSquare3_DSQ3077,ZJ03,cmn,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,0.2803,0.2197,69.0,2
ISD_DadongSquare_DadongSquare3_DSQ3078_RZJ04,ISD_DadongSquare_DadongSquare3_DSQ3078,ZJ04,cmn,2.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,-0.1642,0.3536,60.0,1
ISD_DadongSquare_DadongSquare3_DSQ3079_RZJ05,ISD_DadongSquare_DadongSquare3_DSQ3079,ZJ05,cmn,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,0.3536,0.1464,66.0,1
ISD_DadongSquare_DadongSquare3_DSQ3080_RZJ06,ISD_DadongSquare_DadongSquare3_DSQ3080,ZJ06,cmn,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,0.0303,0.3232,70.0,1
ISD_DadongSquare_DadongSquare3_DSQ3081_RZJ07,ISD_DadongSquare_DadongSquare3_DSQ3081,ZJ07,cmn,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,0.0732,0.0732,58.0,1
ISD_DadongSquare_DadongSquare3_DSQ3082_RZJ08,ISD_DadongSquare_DadongSquare3_DSQ3082,ZJ08,cmn,3.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,0.25,-0.25,52.0,2
ISD_DadongSquare_DadongSquare3_DSQ3083_RZJ09,ISD_DadongSquare_DadongSquare3_DSQ3083,ZJ09,cmn,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,0.4268,-0.1768,85.0,1
ISD_DadongSquare_DadongSquare3_DSQ3084_RZJ10,ISD_DadongSquare_DadongSquare3_DSQ3084,ZJ10,cmn,4.0,5.0,4.0,1.0,1.0,3.0,4.0,4.0,0.6768,-0.0732,33.0,2
ISD_DadongSquare_DadongSquare3_DSQ3085_RZJ11,ISD_DadongSquare_DadongSquare3_DSQ3085,ZJ11,cmn,4.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,0.1036,-0.1036,70.0,1
ISD_DadongSquare_DadongSquare3_DSQ3086_RZJ12,ISD_DadongSquare_DadongSquare3_DSQ3086,ZJ12,cmn,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,0.3536,0.0,65.0,1
ISD_DadongSquare_DadongSquare3_DSQ3087_RZJ13,ISD_DadongSquare_DadongSquare3_DSQ3087,ZJ13,cmn,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0732,0.1768,30.0,2
ISD_DadongSquare_DadongSquare3_DSQ3088_RZJ14,ISD_DadongSquare_DadongSquare3_DSQ3088,ZJ14,cmn,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,0.5,0.0,58.0,1
ISD_DadongSquare_DadongSquare3_DSQ3089_RZJ15,ISD_DadongSquare_DadongSquare3_DSQ3089,ZJ15,cmn,3.0,4.0,4.0,2.0,3.0,2.0,4.0,2.0,0.1464,0.1464,70.0,2
ISD_DadongSquare_DadongSquare3_DSQ3090_RZJ16,ISD_DadongSquare_DadongSquare3_DSQ3090,ZJ16,cmn,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,0.25,0.1464,50.0,2
ISD_DadongSquare_DadongSquare3_DSQ3091_RZJ17,ISD_DadongSquare_DadongSquare3_DSQ3091,ZJ17,cmn,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,0.3536,-0.25,59.0,1
ISD_DadongSquare_DadongSquare3_DSQ3092_RZJ18,ISD_DadongSquare_DadongSquare3_DSQ3092,ZJ18,cmn,4.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,0.3536,-0.1036,30.0,2
ISD_DadongSquare_DadongSquare3_DSQ3093_RZJ19,ISD_DadongSquare_DadongSquare3_DSQ3093,ZJ19,cmn,4.0,3.0,4.0,4.0,4.0,1.0,4.0,2.0,0.0,0.2929,30.0,2
ISD_DadongSquare_DadongSquare3_DSQ3094_RZJ20,ISD_DadongSquare_DadongSquare3_DSQ3094,ZJ20,cmn,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3536,0.1464,66.0,1
ISD_DadongSquare_DadongSquare3_DSQ3095_RZJ21,ISD_DadongSquare_DadongSquare3_DSQ3095,ZJ21,cmn,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,0.25,0.1464,25.0,1
ISD_DadongSquare_DadongSquare3_DSQ3096_RZJ22,ISD_DadongSquare_DadongSquare3_DSQ3096,ZJ22,cmn,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,0.0,0.1036,30.0,1
ISD_DadongSquare_DadongSquare3_DSQ3097_RZJ23,ISD_DadongSquare_DadongSquare3_DSQ3097,ZJ23,cmn,2.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,-0.4268,-0.0126,43.0,1
ISD_DadongSquare_DadongSquare3_DSQ3098_RZJ24,ISD_DadongSquare_DadongSquare3_DSQ3098,ZJ24,cmn,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,0.4268,-0.0732,70.0,2
ISD_DadongSquare_DadongSquare3_DSQ3099_RZJ25,ISD_DadongSquare_DadongSquare3_DSQ3099,ZJ25,cmn,2.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,0.1464,-0.1464,66.0,2
ISD_DadongSquare_DadongSquare3_DSQ3100_RZJ26,ISD_DadongSquare_DadongSquare3_DSQ3100,ZJ26,cmn,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,0.2803,0.0732,50.0,1
ISD_DadongSquare_DadongSquare4_DSQ4001_RZJ01,ISD_DadongSquare_DadongSquare4_DSQ4001,ZJ01,cmn,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,0.5,0.2071,55.0,1
ISD_DadongSquare_DadongSquare4_DSQ4002_RZJ02,ISD_DadongSquare_DadongSquare4_DSQ4002,ZJ02,cmn,4.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,0.2803,0.1768,67.0,2
ISD_DadongSquare_DadongSquare4_DSQ4003_RZJ03,ISD_DadongSquare_DadongSquare4_DSQ4003,ZJ03,cmn,4.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,0.2803,-0.4268,75.0,2
ISD_DadongSquare_DadongSquare4_DSQ4004_RZJ04,ISD_DadongSquare_DadongSquare4_DSQ4004,ZJ04,cmn,3.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,0.3536,-0.1036,29.0,1
ISD_DadongSquare_DadongSquare4_DSQ4005_RZJ05,ISD_DadongSquare_DadongSquare4_DSQ4005,ZJ05,cmn,4.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,0.1036,0.1036,65.0,1
ISD_DadongSquare_DadongSquare4_DSQ4006_RZJ06,ISD_DadongSquare_DadongSquare4_DSQ4006,ZJ06,cmn,4.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,0.3536,-0.4571,55.0,1
ISD_DadongSquare_DadongSquare4_DSQ4007_RZJ07,ISD_DadongSquare_DadongSquare4_DSQ4007,ZJ07,cmn,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,0.1464,-0.1464,21.0,2
ISD_DadongSquare_DadongSquare4_DSQ4008_RZJ08,ISD_DadongSquare_DadongSquare4_DSQ4008,ZJ08,cmn,4.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,-0.0126,-0.1339,67.0,1
ISD_DadongSquare_DadongSquare4_DSQ4009_RZJ09,ISD_DadongSquare_DadongSquare4_DSQ4009,ZJ09,cmn,2.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,-0.1036,0.5,60.0,2
ISD_DadongSquare_DadongSquare4_DSQ4010_RZJ10,ISD_DadongSquare_DadongSquare4_DSQ4010,ZJ10,cmn,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,0.6768,-0.0303,35.0,2
ISD_DadongSquare_DadongSquare4_DSQ4011_RZJ11,ISD_DadongSquare_DadongSquare4_DSQ4011,ZJ11,cmn,4.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,0.5,0.0,75.0,2
ISD_DadongSquare_DadongSquare4_DSQ4012_RZJ12,ISD_DadongSquare_DadongSquare4_DSQ4012,ZJ12,cmn,4.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,0.2197,-0.0303,65.0,2
ISD_DadongSquare_DadongSquare4_DSQ4013_RZJ13,ISD_DadongSquare_DadongSquare4_DSQ4013,ZJ13,cmn,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,0.1464,-0.3536,53.0,2
ISD_DadongSquare_DadongSquare4_DSQ4014_RZJ14,ISD_DadongSquare_DadongSquare4_DSQ4014,ZJ14,cmn,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.2071,57.0,2
ISD_DadongSquare_DadongSquare4_DSQ4015_RZJ15,ISD_DadongSquare_DadongSquare4_DSQ4015,ZJ15,cmn,4.0,3.0,2.0,2.0,2.0,2.0,3.0,4.0,0.4268,-0.1768,60.0,2
ISD_DadongSquare_DadongSquare4_DSQ4016_RZJ16,ISD_DadongSquare_DadongSquare4_DSQ4016,ZJ16,cmn,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.2071,65.0,2
ISD_DadongSquare_DadongSquare4_DSQ4017_RZJ17,ISD_DadongSquare_DadongSquare4_DSQ4017,ZJ17,cmn,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,0.1339,-0.1339,60.0,2
ISD_DadongSquare_DadongSquare4_DSQ4018_RZJ18,ISD_DadongSquare_DadongSquare4_DSQ4018,ZJ18,cmn,4.0,3.0,4.0,3.0,2.0,4.0,4.0,4.0,0.2071,-0.1464,54.0,2
ISD_DadongSquare_DadongSquare4_DSQ4019_RZJ19,ISD_DadongSquare_DadongSquare4_DSQ4019,ZJ19,cmn,4.0,4.0,2.0,5.0,4.0,2.0,2.0,2.0,-0.0732,0.3661,25.0,2
ISD_DadongSquare_DadongSquare4_DSQ4020_RZJ20,ISD_DadongSquare_DadongSquare4_DSQ4020,ZJ20,cmn,4.0,4.0,5.0,4.0,4.0,2.0,2.0,2.0,0.0,0.6036,25.0,2
ISD_DadongSquare_DadongSquare4_DSQ4021_RZJ21,ISD_DadongSquare_DadongSquare4_DSQ4021,ZJ21,cmn,2.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,-0.1036,0.1464,25.0,1
ISD_DadongSquare_DadongSquare4_DSQ4022_RZJ22,ISD_DadongSquare_DadongSquare4_DSQ4022,ZJ22,cmn,3.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,-0.0429,-0.3536,40.0,2
ISD_DadongSquare_DadongSquare4_DSQ4023_RZJ23,ISD_DadongSquare_DadongSquare4_DSQ4023,ZJ23,cmn,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,49.0,1
ISD_DadongSquare_DadongSquare4_DSQ4024_RZJ24,ISD_DadongSquare_DadongSquare4_DSQ4024,ZJ24,cmn,4.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,0.3839,0.3232,17.0,2
ISD_DadongSquare_DadongSquare4_DSQ4025_RZJ25,ISD_DadongSquare_DadongSquare4_DSQ4025,ZJ25,cmn,4.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,0.5,-0.1036,59.0,2
ISD_DadongSquare_DadongSquare4_DSQ4026_RZJ26,ISD_DadongSquare_DadongSquare4_DSQ4026,ZJ26,cmn,4.0,2.0,4.0,2.0,2.0,2.0,4.0,3.0,0.2803,-0.0732,70.0,2
ISD_DadongSquare_DadongSquare4_DSQ4027_RZJ27,ISD_DadongSquare_DadongSquare4_DSQ4027,ZJ27,cmn,3.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,0.0303,-0.1339,42.0,2
ISD_DadongSquare_DadongSquare4_DSQ4028_RZJ28,ISD_DadongSquare_DadongSquare4_DSQ4028,ZJ28,cmn,4.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,0.0,0.3536,30.0,2
ISD_DadongSquare_DadongSquare4_DSQ4029_RZJ29,ISD_DadongSquare_DadongSquare4_DSQ4029,ZJ29,cmn,4.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,0.2071,-0.3536,60.0,2
ISD_DadongSquare_DadongSquare4_DSQ4030_RZJ30,ISD_DadongSquare_DadongSquare4_DSQ4030,ZJ30,cmn,2.0,3.0,4.0,1.0,2.0,3.0,3.0,4.0,0.2197,-0.1161,35.0,1
ISD_DadongSquare_DadongSquare4_DSQ4031_RZJ31,ISD_DadongSquare_DadongSquare4_DSQ4031,ZJ31,cmn,2.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,0.4697,0.2803,48.0,1
ISD_DadongSquare_DadongSquare4_DSQ4032_RZJ32,ISD_DadongSquare_DadongSquare4_DSQ4032,ZJ32,cmn,2.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,-0.1036,0.3536,25.0,2
ISD_DadongSquare_DadongSquare4_DSQ4033_RZRN01,ISD_DadongSquare_DadongSquare4_DSQ4033,ZRN01,cmn,4.0,4.0,4.0,1.0,2.0,2.0,3.0,4.0,0.5732,0.0303,41.0,1
ISD_DadongSquare_DadongSquare4_DSQ4034_RZRN02,ISD_DadongSquare_DadongSquare4_DSQ4034,ZRN02,cmn,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,62.0,2
ISD_DadongSquare_DadongSquare4_DSQ4035_RZRN03,ISD_DadongSquare_DadongSquare4_DSQ4035,ZRN03,cmn,4.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,0.5303,-0.4874,65.0,1
ISD_DadongSquare_DadongSquare4_DSQ4036_RZRN04,ISD_DadongSquare_DadongSquare4_DSQ4036,ZRN04,cmn,4.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,-0.1161,-0.0303,63.0,1
ISD_DadongSquare_DadongSquare4_DSQ4037_RZRN05,ISD_DadongSquare_DadongSquare4_DSQ4037,ZRN05,cmn,5.0,5.0,4.0,3.0,1.0,2.0,4.0,4.0,0.7071,0.1464,58.0,1
ISD_DadongSquare_DadongSquare4_DSQ4038_RZRN06,ISD_DadongSquare_DadongSquare4_DSQ4038,ZRN06,cmn,3.0,4.0,3.0,2.0,2.0,2.0,5.0,4.0,0.3964,-0.2071,60.0,2
ISD_DadongSquare_DadongSquare4_DSQ4039_RZRN07,ISD_DadongSquare_DadongSquare4_DSQ4039,ZRN07,cmn,2.0,4.0,2.0,4.0,2.0,2.0,3.0,4.0,0.1464,0.0429,62.0,1
ISD_DadongSquare_DadongSquare4_DSQ4040_RZRN08,ISD_DadongSquare_DadongSquare4_DSQ4040,ZRN08,cmn,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,0.1768,-0.0732,65.0,1
